price3rsiUSD,fee_to_reward3stdUSD,difficulty14var,transactions7var,price7rocUSD,price3trxUSD,size90roc,transactions3var,price3rocUSD,activeaddresses7trx,price30rocUSD,price7rsiUSD,size90mom,confirmationtime30sma,price3momUSD,size90sma,mediantransactionvalue14rocUSD,hashrate30mom,mediantransactionvalue14momUSD,price14rsiUSD,fee_to_rewardUSD,price7momUSD,hashrate14trx,price30rsiUSD,activeaddresses,mediantransactionvalueUSD,top100cap90rsi,fee_to_reward14emaUSD,priceUSD,transactionvalueUSD,size3sma,hashrate7std,confirmationtime14wma,median_transaction_feeUSD,confirmationtime3ema,confirmationtime,category
66.143,0.025,2.35482635683783e+17,72631178.0,-2.82,-0.104,-5.666,13709326.0,2.09,-0.242,-2.362,45.588,-13887.0,8.842,9.023,225057.0,-12.445,2.05310023542776e+16,-10.445,42.602,0.325,-12.791,0.93,42.028,166794,73.486,40.57,0.32,440.75,8450.0,231493.0,1.10548554914533e+16,9.169,0.0441,8.818999999999997,8.623,1
73.283,0.034,2.08337449502261e+17,69823899.0,-1.048,0.221,16.185,2262475.0,3.868,-0.027000000000000003,-0.7240000000000001,49.37300000000001,30230.0,8.826,16.53,225393.0,6.8870000000000005,1.99249452822267e+16,5.033,44.058,0.366,-4.702,0.933,42.51300000000001,163287,78.10300000000002,40.481,0.326,443.871,8264.0,230782.0,1.04188025221359e+16,9.092,0.0444,8.645,8.471,1
83.06,0.118,1.70533648310313e+17,63466893.0,2.295,0.508,-18.893,29090633.0,3.304,-0.146,10.268,55.903,-39757.0,8.783999999999999,14.377,224951.0,-20.28,1.91251996368194e+16,-15.712,46.712,0.226,10.086,0.946,43.407,135616,61.765,40.538,0.313,449.566,5322.0,206291.0,1.09112419037052e+16,8.952,0.045,8.345,8.045,0
49.536,0.121,1.22071232107954e+17,60344199.0,1.843,0.38,3.49,33271625.0,0.407,-0.08800000000000001,9.723,47.155,7347.0,8.816,1.795,225033.0,-16.386,2.24233273487677e+16,-10.786,43.94300000000001,0.255,8.01,0.961,42.563,165515,55.039,40.557,0.305,442.545,3707.0,201859.0,1.05444558044624e+16,9.011,0.0443,8.908999999999997,9.474,0
35.875,0.096,7.5049537166508e+16,69905804.0,1.483,0.093,28.737,90553616.0,-1.294,-0.069,3.014,42.298,57259.0,8.811,-5.7429999999999986,225669.0,-19.594,1.428794172763e+16,-17.315,42.247,0.339,6.402,0.954,42.03100000000001,154800,71.054,40.461,0.31,438.129,3210.0,215027.0,5243830601420930.0,8.964,0.0438,8.845,8.78,0
33.411,0.069,5.36213825064796e+16,53524214.0,2.34,-0.104,-7.609,86925376.0,-2.719,-0.122,5.1610000000000005,41.411,-19085.0,8.85,-12.225,225457.0,-6.1160000000000005,1.61317182877039e+16,-4.953,41.937,0.305,10.0,0.97,41.934,149516,76.029,40.38,0.309,437.341,4227.0,235382.0,6403550530999635.0,8.939,0.0437,8.867,8.889,1
57.01600000000001,0.028,9.12925308058747e+16,53514106.0,1.459,-0.06,20.946,5214563.0,-0.228,-0.081,-0.978,48.17100000000001,45588.0,8.921,-1.007,225963.0,-22.829,1.13558696143343e+16,-21.929,44.289,0.322,6.349,0.974,42.661,160924,74.131,40.473,0.311,441.538,4541.0,250492.0,5890169330579351.0,9.003,0.0442,9.233,9.6,1
72.059,0.019,1.21547030460482e+17,63856253.0,1.143,0.121,10.055,6267355.0,1.7480000000000002,0.156,-8.588,54.38800000000001,22590.0,8.937999999999997,7.657999999999999,226214.0,-22.515,1.52930238908713e+16,-18.354,46.646,0.299,5.038,0.989,43.403,177032,63.165,40.666,0.309,445.787,4846.0,247406.0,6037239520571315.0,8.92,0.0446,8.827,8.421,0
63.985,0.054000000000000006,1.44384881470333e+17,63955913.0,0.202,0.184,16.599,15190923.0,1.6980000000000002,0.22,-14.031,52.618,29888.0,8.902999999999997,7.423999999999999,226546.0,9.845,2.55711808656731e+16,7.08,46.14100000000001,0.257,0.894,1.022,43.264,155531,79.002,40.84,0.302,444.766,4357.0,240141.0,7818661617256392.0,8.777999999999999,0.0445,8.414,8.0,1
71.172,0.068,1.59806083835396e+17,73034279.0,-0.731,0.22,29.903,76506976.0,1.074,0.128,-11.708,55.144,43492.0,8.897,4.743,227030.0,17.014,2.69105532874655e+16,10.061,47.057,0.215,-3.285,1.072,43.542,148446,69.196,40.806,0.29100000000000004,446.281,3989.0,215376.0,9899202017966650.0,8.687999999999999,0.0446,8.369,8.324,0
59.598,0.046,1.67810637555687e+17,84026041.0,0.622,0.18,-14.44,43514082.0,-0.11,0.274,-8.242,53.005,-31287.0,8.876,-0.489,226682.0,11.18,1.81183867671167e+16,6.825,46.504,0.203,2.753,1.099,43.399,177716,67.876,40.871,0.279,445.298,2386.0,194753.0,9572829683012860.0,8.621,0.0445,8.37,8.372,0
55.774,0.06,1.68398542631174e+17,70238793.0,1.5730000000000002,0.119,6.675,36254883.0,0.058,0.57,-9.357,52.339,15053.0,8.859,0.256,226849.0,27.208,1.8109984064524e+16,19.769,46.34,0.272,6.893,1.117,43.358,185595,92.427,40.863,0.278,445.022,3620.0,204958.0,6682538315410284.0,8.593,0.0445,8.471,8.571,1
94.51,0.083,1.61569799061881e+17,74188396.0,6.388,0.642,20.979,80327122.0,4.257,0.924,-7.18,77.024,43155.0,8.861,18.997,227329.0,47.133,2.22001428282377e+16,35.078,58.069,0.302,27.936,1.144,47.172,191122,109.502,40.797,0.281,465.278,9538.0,224934.0,7870947918512472.0,8.533999999999999,0.0465,8.302999999999999,8.136000000000001,1
98.006,0.026,1.47324406847799e+17,72790184.0,11.499,1.646,4.549,9435342.0,10.557,0.903,-1.335,87.28,10299.0,8.855,47.012,227443.0,38.297,1.35199629577077e+16,31.434,68.093,0.292,50.772,1.156,51.665,157967,113.513,40.802,0.28300000000000003,492.31,5053.0,242045.0,5553856153116969.0,8.481,0.0492,8.266,8.229,1
98.75,0.008,1.25662365988979e+17,68268797.0,14.215,2.436,-4.204,3321315.0,14.411,0.767,3.549,90.397,-10739.0,8.822000000000003,64.134,227324.0,48.289,2.0364189200563e+16,35.486,72.50399999999998,0.297,63.369,1.159,54.178,163160,108.972,40.897,0.285,509.156,5282.0,243424.0,4897873439636698.0,8.455,0.0509,8.318999999999999,8.372,1
99.249,0.014,9.65836764853535e+16,78392418.0,18.973,2.995,35.725,3925154.0,13.728,0.722,8.757,92.83,66052.0,8.822000000000003,63.872,228058.0,57.749,1.51074042076766e+16,45.103,76.634,0.308,84.384,1.136,56.927,176498,123.206,40.704,0.28800000000000003,529.149,8939.0,244117.0,5583412647027642.0,8.479,0.0529,8.523,8.727,0
76.72800000000002,0.014,1.08786570408067e+17,80452008.0,16.372,2.5660000000000003,-8.354,90631913.0,5.492000000000001,0.22,6.555,81.081,-17578.0,8.816,27.037,227862.0,57.153,2.23463490598128e+16,35.301,71.00399999999998,0.292,73.067,1.117,55.246,125130,97.066,48.705,0.28800000000000003,519.347,8843.0,229492.0,5241242279545481.0,8.584,0.0519,8.937000000000003,9.351,1
90.341,0.047,2.24208411879375e+17,55079919.0,25.743,2.94,-2.924,72367878.0,9.972,0.197,20.473,88.259,-6604.0,8.85,50.775,227789.0,96.93,2.48353637950492e+16,53.349,78.158,0.252,114.633,1.103,60.271,187442,108.389,48.658,0.28300000000000003,559.931,8072.0,221017.0,4932276994838668.0,8.622,0.056,8.94,8.943999999999997,1
93.291,0.054000000000000006,3.27799154611388e+17,54640037.0,30.393,3.307,-11.286,34538030.0,9.662,0.22,27.115,90.391,-31777.0,8.86,51.127,227436.0,69.425,2.32270323590676e+16,49.32899999999999,80.726,0.318,135.255,1.107,62.457,171102,120.383,48.617,0.28800000000000003,580.2769999999998,6623.0,220632.0,6859125664161389.0,8.687000000000001,0.058,9.027,9.114,0
80.76100000000002,0.086,4.33270536017052e+17,51302094.0,23.236,2.858,27.36,23575994.0,10.405,0.331,27.156,84.34100000000002,63735.0,8.941,54.041,228144.0,64.605,1.7149042119603e+16,49.118,77.408,0.35700000000000004,108.11,1.084,61.276,179207,125.148,48.75100000000001,0.297,573.388,7821.0,255245.0,7013984439190045.0,8.946,0.0573,9.808,10.588,0
77.583,0.032,5.12544187202634e+17,55726613.0,16.184,2.137,19.842,4996320.0,2.153,0.505,31.223000000000006,83.023,41226.0,8.908999999999997,12.056,228602.0,51.037,2.49013215721672e+16,37.834,76.717,0.33,79.67699999999998,1.073,61.033,184385,111.966,48.808,0.302,571.987,6714.0,265155.0,7875776200870867.0,8.913,0.0572,9.164,8.521,0
63.7,0.022,5.65620108168118e+17,47613719.0,11.325,1.362,14.865,8066728.0,-2.32,0.55,27.847,77.786,35163.0,8.969,-13.461,228993.0,79.609,2.1331522211281e+16,50.285,74.09,0.339,57.66,1.042,60.12300000000001,171882,113.45,48.77,0.307,566.816,5568.0,272464.0,7934875503673651.0,9.116,0.0567,9.688,10.213,1
84.68,0.054000000000000006,5.9249829891344e+17,38183126.0,12.105,1.394,-15.742,11145834.0,3.455,0.345,33.525,83.85,-41113.0,8.906,19.813,228536.0,83.714,1.72572605849334e+16,66.13600000000001,78.194,0.278,64.05199999999999,1.013,63.03100000000001,152485,145.138,48.51600000000001,0.303,593.201,8528.0,246921.0,6428476339872001.0,9.09,0.0593,9.156,8.623,1
91.791,0.066,5.93178759438631e+17,40467565.0,19.297,1.907,-12.906,37946307.0,8.318,0.009000000000000001,36.606,87.74799999999998,-30868.0,8.96,47.577,228193.0,75.241,1.83606918288697e+16,52.063,81.369,0.263,100.217,0.975,65.623,146654,121.259,48.644,0.297,619.564,6790.0,233359.0,6475751241975970.0,9.214,0.062,9.476,9.796,1
95.049,0.026,5.67661489743741e+17,45496938.0,15.101,2.499,-38.327,30523809.0,13.703,0.086,43.675,90.324,-127368.0,8.936,77.671,226778.0,124.722,2.00358476223458e+16,84.656,83.774,0.246,84.556,0.968,67.828,191335,152.532,48.727,0.29,644.487,8779.0,211105.0,9225984925572060.0,9.116,0.0644,8.852,8.229,0
78.811,0.017,5.15946489828671e+17,43851237.0,9.579,2.269,-44.148,26988086.0,7.192,0.17600000000000002,44.685,83.257,-157728.0,8.847000000000003,42.662,225025.0,60.274,3.21143411107979e+16,55.709,79.929,0.243,55.58600000000001,0.988,66.305,175446,148.137,48.648,0.284,635.862,9261.0,204270.0,1.20778639351332e+16,8.916,0.0636,8.157,7.461,1
88.538,0.054000000000000006,4.38033759693521e+17,45696899.0,15.876,2.356,-17.167,35749635.0,7.24,0.366,52.904,87.14299999999999,-48649.0,8.799,44.857,224485.0,48.53,3.97121690513233e+16,53.142,82.75200000000002,0.302,91.034,1.044,68.712,187559,162.645,48.928,0.28600000000000003,664.422,8592.0,213079.0,1.5137835707563e+16,8.811,0.0664,8.123,8.09,0
57.044,0.049,3.33923299338256e+17,33750816.0,12.157,1.654,-16.589000000000002,5533593.0,-0.46,0.414,48.595,71.597,-40642.0,8.68,-2.964,224033.0,37.539,4.2239251058547e+16,42.612,73.789,0.265,69.536,1.107,64.869,171584,156.124,49.407,0.284,641.523,10006.0,212878.0,1.66077266814355e+16,8.687999999999999,0.0642,8.04,7.956,1
64.99600000000001,0.049,2.07910957009174e+17,35379215.0,14.9,1.203,5.589,3630368.0,2.423,0.502,52.401,73.90899999999998,13914.0,8.748,15.41,224188.0,24.727,1.8854214719356e+16,26.945,75.029,0.325,84.456,1.125,65.714,183963,135.918,49.678,0.289,651.2719999999998,9193.0,233988.0,1.45789032626142e+16,8.771,0.0651,8.757,9.474,1
67.63600000000001,0.051,1.71024258323513e+17,34367227.0,10.272,0.913,29.456,3542600.0,-1.548,0.4970000000000001,50.31100000000001,74.617,62157.0,8.792,-10.285,224879.0,6.939,1.53663375886025e+16,8.55,75.39699999999998,0.311,60.93600000000001,1.121,65.962,174467,131.756,48.86,0.292,654.137,10808.0,246798.0,1.34336956751663e+16,8.961,0.0654,9.558,10.36,0
59.715,0.086,2.04888728117199e+17,37274614.0,5.038,0.608,-7.683,43670072.0,1.443,0.136,47.653,71.946,-15342.0,8.814,9.255,224708.0,31.65,2.1810886004268e+16,30.722,74.01899999999998,0.227,31.214,1.098,65.387,140463,127.787,49.044,0.28300000000000003,650.778,7620.0,240131.0,1.05407889421471e+16,8.992,0.0651,9.424,9.29,1
63.71100000000001,0.069,2.80886127300477e+17,56643874.0,1.3030000000000002,0.419,-17.91,36606506.0,0.247,-0.016,47.089,72.66199999999998,-49808.0,8.885,1.612,224155.0,19.176,2.10767841290394e+16,20.785,74.336,0.26,8.397,1.068,65.582,173642,129.174,48.944,0.28,652.884,10689.0,228602.0,1.06767209159576e+16,9.198,0.0653,10.006,10.588,0
47.853,0.047,3.3961655387408e+17,54933451.0,1.939,0.196,-7.476,24078866.0,-0.908,-0.123,44.182,68.14399999999999,-18790.0,8.924,-5.942,223946.0,17.829,1.48358855669781e+16,21.463,72.22399999999998,0.284,12.332,1.018,64.743,166417,141.846,48.971,0.281,648.195,4211.0,215058.0,1.1367601655038e+16,9.207,0.0648,9.619,9.231,1
56.719,0.021,3.81080007838106e+17,43189559.0,-2.055,0.105,-0.214,41045404.0,-0.002,-0.076,47.051,69.363,-511.402,8.896,-0.011,223940.0,7.336,2.901760883296e+16,9.181,72.682,0.279,-13.654000000000002,1.001,64.997,179181,134.328,49.32899999999999,0.281,650.7669999999998,6137.0,233265.0,1.08476116195426e+16,9.133,0.0651,9.121,8.623,0
31.178,0.026,4.05276489192407e+17,40364921.0,0.153,-0.095,-1.965,2306374.0,-1.59,-0.009000000000000001,46.647,60.663,-5045.0,8.932,-10.379,223884.0,33.884,2.31243320267838e+16,37.939,68.756,0.309,0.981,0.969,63.477,174873,149.904,49.839,0.284,642.504,5380.0,241067.0,9036237877672800.0,9.244,0.0643,9.492,9.863,0
11.413,0.025,4.12205997937099e+17,36093712.0,-4.599,-0.606,-24.671,646648.0,-4.146,0.061,42.067,44.112,-75438.0,8.915,-26.876,223046.0,30.653,2.15060440155921e+16,34.776,59.831,0.301,-29.953000000000007,0.95,59.77,175498,148.226,49.94,0.28600000000000003,621.319,10578.0,240333.0,9573427538128860.0,9.143,0.0621,8.932,8.372,0
5.336,0.021,4.01868534072148e+17,39095218.0,-8.896,-1.321,24.171,796325.0,-8.424,0.107,34.971,31.937,44961.0,8.889,-54.82100000000001,223545.0,-19.986,2.88585706629381e+16,-29.007,51.25100000000001,0.28300000000000003,-58.191,0.945,55.736,173970,116.131,49.976000000000006,0.28600000000000003,595.946,6852.0,237668.0,1.07440456448025e+16,9.122,0.0596,8.883,8.834,0
3.218,0.084,3.74264097597522e+17,34325816.0,-11.64,-1.967,4.808,27656966.0,-10.502,-0.086,28.992,25.238000000000003,8049.0,8.878,-67.475,223635.0,-22.286,2.87951874623812e+16,-27.024,45.463,0.205,-75.749,0.959,52.703,149791,94.236,50.332,0.275,575.029,4922.0,212256.0,1.23756777184993e+16,8.999,0.0575,8.487,8.09,0
2.52,0.076,3.29392688513302e+17,20175357.0,-13.414,-2.26,-18.792,26924259.0,-9.016,-0.104,27.101,22.659,-39738.0,8.863999999999997,-56.01600000000001,223193.0,-51.084,3.16588640388628e+16,-77.919,43.029,0.201,-87.581,1.003,51.359,176671,74.613,50.254,0.265,565.303,4672.0,192718.0,1.56328911074051e+16,8.824,0.0565,8.033,7.579,1
51.93899999999999,0.049,2.67254306819342e+17,27424428.0,-8.045,-1.473,23.349,46750923.0,0.017,-0.032,33.559,43.825,40957.0,8.842,0.102,223648.0,-33.456,3.0900401329393e+16,-49.56100000000001,51.81,0.255,-52.147,1.065,55.104,177999,98.576,50.124,0.264,596.048,6489.0,187848.0,1.49525247872723e+16,8.666,0.0596,7.846,7.66,1
53.028,0.054000000000000006,1.87848952515707e+17,36254664.0,-8.264,-0.723,-3.706,52282862.0,3.818,0.13699999999999998,34.064,44.367,-8257.0,8.824,21.956,223557.0,-28.759,3.71539201851323e+16,-46.775,52.053,0.261,-53.782,1.13,55.213,185466,115.87,50.03,0.264,596.985,4137.0,200875.0,1.63559797238162e+16,8.529,0.0597,7.836,7.826,1
66.14699999999999,0.065,2.40804685880852e+17,36467632.0,-5.421,-0.035,8.405,6684630.0,7.495,0.16,36.549,50.69,18202.0,8.842,42.37,223759.0,-26.293000000000006,3.96713802419164e+16,-41.049,54.845,0.327,-34.832,1.203,56.457,168289,115.075,50.29,0.272,607.673,5157.0,221893.0,1.38627623096264e+16,8.565,0.0608,8.475,9.114,0
56.146,0.055,3.01126644957102e+17,35799853.0,-2.928,0.211,-3.358,10879562.0,1.188,0.032,29.628,47.985,-7862.0,8.857999999999997,7.081,223672.0,-24.372,2.52130198022637e+16,-33.126,53.42,0.281,-18.19,1.247,55.775,159085,102.792,50.427,0.273,603.129,6883.0,225198.0,1.09243292815937e+16,8.525,0.0603,8.549,8.623,0
34.928000000000004,0.078,4.3984873045028e+17,37551710.0,-0.8370000000000001,-0.004,-26.589,7857438.0,-1.01,-0.172,20.038,41.12600000000001,-64597.0,8.842,-6.028,222954.0,-13.657,4.17338465229906e+16,-17.993,49.698,0.231,-4.989,1.301,53.97,155552,113.763,50.599,0.268,590.957,5720.0,213137.0,9882783031964410.0,8.376,0.0591,8.145,7.742000000000001,0
32.687,0.068,5.48871507667157e+17,43672869.0,2.514,-0.199,16.034000000000002,21350859.0,-2.9930000000000003,-0.388,15.777,40.312,23223.0,8.821,-18.188,223212.0,-22.092,4.86775875185344e+16,-28.23,49.25100000000001,0.198,14.455,1.3769999999999998,53.753,154028,99.557,50.708,0.258,589.485,5256.0,190897.0,1.25879594238312e+16,8.252,0.0589,7.944,7.742000000000001,1
58.334,0.03,6.28194976607732e+17,53172593.0,5.943,-0.07200000000000001,-18.608,10281853.0,-0.701,-0.295,13.182,47.986,-40420.0,8.796,-4.228,222763.0,-30.524,6.05722550991358e+16,-39.429,52.212,0.201,33.597,1.477,54.955,184268,89.745,50.65600000000001,0.251,598.9,6217.0,174403.0,1.81941205562713e+16,8.177,0.0599,7.972,8.0,0
37.107,0.054000000000000006,6.77819137271956e+17,43228140.0,-1.103,-0.157,-17.112000000000002,20602248.0,-0.251,-0.268,13.503,41.722,-42174.0,8.758,-1.481,222294.0,-7.766,3.27143428253134e+16,-11.015999999999998,49.122,0.257,-6.572,1.5219999999999998,53.514,163666,130.83,48.765,0.251,589.476,6069.0,183045.0,1.80588876920844e+16,8.151,0.0589,8.077,8.182,0
30.42,0.046,6.97743989659828e+17,30582998.0,-1.894,-0.28600000000000003,-17.108,38020547.0,-0.645,-0.155,4.599,39.311,-41686.0,8.715,-3.804,221831.0,-10.821,4.53358986704788e+16,-14.535,47.893,0.236,-11.304,1.5630000000000002,52.93600000000001,176003,119.793,45.032,0.249,585.681,7880.0,194350.0,1.77938668954854e+16,8.065,0.0586,7.8679999999999986,7.66,0
13.864,0.025,6.87969533771448e+17,31341045.0,-6.377999999999999,-0.675,-14.781,4365906.0,-5.007,-0.025,-1.958,30.289,-35293.0,8.668,-29.988000000000003,221439.0,-31.864,4.23970415609867e+16,-47.76600000000001,42.798,0.264,-38.76,1.598,50.44600000000001,175682,102.138,45.078,0.251,568.9119999999998,4378.0,203245.0,1.8156570889083e+16,7.994,0.0569,7.784,7.701,1
17.570999999999998,0.027000000000000003,6.48495769606717e+17,30353028.0,-5.52,-0.802,-6.501,2302687.0,-3.332,-0.056,-0.619,31.303,-14302.0,8.595,-19.64,221280.0,-29.532,4.2893559948859e+16,-43.774,43.157,0.237,-33.293,1.599,50.57899999999999,159489,104.453,45.026,0.249,569.836,4704.0,203713.0,1.36709010332716e+16,8.039,0.057,8.103,8.421,1
58.38800000000001,0.039,5.79322697165636e+17,32349430.0,-1.199,-0.436,6.4,1449683.0,-0.309,-0.07,2.0780000000000003,45.377,11066.0,8.555,-1.809,221403.0,-3.786,3.95155304763196e+16,-4.397,48.447,0.218,-7.086,1.587,52.572,168127,111.734,44.918,0.245,583.871,4489.0,197711.0,1.30672858041531e+16,7.936,0.0584,7.706,7.31,1
75.308,0.027000000000000003,4.80450316448268e+17,26126014.0,1.244,0.14400000000000002,-23.287,13916350.0,4.905,-0.298,5.294,55.246,-54111.0,8.478,27.908,220802.0,-6.388,4.7825870385688e+16,-6.019,52.81100000000001,0.204,7.335,1.5659999999999998,54.33,143868,88.21700000000001,44.845,0.24,596.82,3669.0,189301.0,1.2969846057912e+16,7.927,0.0597,7.809,7.912000000000001,0
68.36399999999999,0.016,6.82690028362236e+17,28970266.0,-0.7070000000000001,0.397,-6.028,32487248.0,4.357,-0.299,0.247,53.372,-12622.0,8.497,24.828000000000007,220661.0,6.44,5.79253475073624e+16,4.805,52.021,0.222,-4.237,1.5719999999999998,53.985,173904,79.418,44.655,0.237,594.664,4216.0,186332.0,1.57717205867259e+16,8.089,0.0595,8.491,9.172,1
87.96600000000002,0.139,1.23821423377783e+18,43067236.0,5.188,0.973,49.431,80899455.0,6.198,-0.114,0.08,68.193,107729.0,8.533999999999999,36.187,221858.0,26.346,3.62888679644184e+16,25.971,59.669,0.36,30.583,1.53,57.286,183017,124.547,44.896,0.254,620.059,6049.0,233566.0,1.43886809336688e+16,8.466000000000001,0.062,9.7,10.909,1
94.184,0.14800000000000002,1.53227999712113e+18,50701576.0,10.858,1.788,67.881,95945766.0,8.789,0.157,0.743,77.704,133157.0,8.62,52.45399999999999,223338.0,21.748,2.28835639185773e+16,25.2,66.321,0.394,63.593,1.4509999999999998,60.646,186664,141.07,46.345,0.272,649.274,8276.0,283921.0,1.67224622547204e+16,8.802,0.0649,10.263,10.827,0
86.125,0.028,1.95061554704469e+18,53210567.0,13.505,1.899,66.514,2257950.0,8.59,0.379,1.554,74.563,116479.0,8.722000000000001,51.083,224632.0,14.513,2.30094758195346e+16,16.701,64.929,0.3720000000000001,76.834,1.357,60.056,182312,131.776,46.319,0.28600000000000003,645.747,9190.0,315529.0,1.69279624292479e+16,9.067,0.0646,10.387,10.511,0
80.005,0.066,2.28548731985451e+18,53210390.0,12.953,1.5759999999999998,34.957,7335014.0,3.804,0.345,-3.127,72.52600000000002,69207.0,8.798,23.586,225401.0,23.064,1.63978112093915e+16,23.708,64.066,0.316,73.809,1.255,59.698,161601,126.5,45.12600000000001,0.29,643.645,6102.0,296035.0,1.72803690253276e+16,9.299,0.0644,10.373,10.36,0
58.902,0.105,2.50544134767814e+18,53992129.0,9.027,1.022,2.978,8805695.0,-1.955,0.055,-0.7709999999999999,65.50399999999999,5716.0,8.822000000000003,-12.695,225465.0,-17.052,3.06422935460303e+16,-19.399,61.124,0.244,52.708,1.177,58.486,145311,94.364,45.24100000000001,0.28300000000000003,636.5790000000002,4164.0,252159.0,1.77892861019569e+16,9.29,0.0637,9.524,8.675,0
42.618,0.08199999999999999,2.61047763051574e+18,65675848.0,5.519,0.457,-13.329,29866563.0,-2.476,-0.448,-3.304,59.062,-28307.0,8.822000000000003,-15.991,225150.0,-32.342,5.28759564147589e+16,-32.199,58.338,0.218,32.936,1.136,57.323,128986,67.358,45.245,0.275,629.756,5250.0,216313.0,2.07751154377508e+16,9.378,0.063,9.499,9.474,1
51.543,0.034,2.60059616836724e+18,56303755.0,6.4110000000000005,0.17800000000000002,-4.603,16589585.0,-1.6869999999999998,-0.449,-3.264,61.047,-11215.0,8.814,-10.858,225025.0,-25.242,3.55268876914567e+16,-22.654,59.227,0.26,38.12300000000001,1.085,57.709,184278,67.09100000000001,45.271,0.273,632.7869999999998,4607.0,204719.0,1.60771303355152e+16,9.538,0.0633,9.82,10.141,0
34.986,0.066,2.47579696123252e+18,46275142.0,1.061,-0.07,-13.124,42126145.0,-1.5619999999999998,-0.208,-3.709,54.76300000000001,-38400.0,8.825,-9.94,224599.0,-28.377,3.58493205243845e+16,-37.126,56.59,0.299,6.58,1.028,56.633,186344,93.704,43.761,0.276,626.639,4643.0,223555.0,1.53324751263744e+16,9.606,0.0627,9.71,9.6,0
24.426,0.055,2.23608000911176e+18,47961004.0,-4.336,-0.29,17.055,56627020.0,-1.371,0.363,-4.865,49.43600000000001,41570.0,8.792,-8.633,225061.0,-27.226,3.90717027189933e+16,-32.615,54.255,0.327,-28.151,0.978,55.669,214423,87.178,43.58600000000001,0.28300000000000003,621.123,3248.0,257305.0,1.35792404543173e+16,9.661,0.0621,9.655,9.6,1
26.305,0.037000000000000005,1.88144531200492e+18,51302519.0,-3.765,-0.35600000000000004,0.8540000000000001,5185094.0,-1.794,0.701,-4.129,49.757,2172.0,8.773,-11.353,225085.0,-11.993,5.10990615789722e+16,-12.25,54.37,0.282,-24.313,0.949,55.713,184913,89.88799999999998,43.389,0.28300000000000003,621.434,4173.0,265339.0,1.37279149664038e+16,9.574,0.0621,9.165,8.675,0
16.59,0.037000000000000005,1.4118928699119e+18,52550802.0,-4.209,-0.422,13.451,5350907.0,-1.609,0.748,-5.2570000000000014,44.572,30085.0,8.808,-10.082,225419.0,5.174,3.03277959363157e+16,5.404,52.168,0.3,-27.088,0.919,54.831,171317,109.857,43.353,0.285,616.557,4869.0,265186.0,1.04321306997141e+16,9.609,0.0617,9.415,9.664,1
48.892,0.019,8.274226828327e+17,52789404.0,-2.271,-0.293,37.31800000000001,14973200.0,0.161,0.649,-3.172,51.324,63428.0,8.787,0.998,226124.0,15.863,4.51780934291804e+16,17.725,54.435,0.279,-14.458,0.895,55.66,170691,129.459,43.302,0.284,622.121,4395.0,247880.0,1.07448574579708e+16,9.575,0.0622,9.323,9.231,1
