price3rsiUSD,activeaddresses90var,mediantransactionvalue7rocUSD,sentbyaddress7var,activeaddresses3trx,hashrate14roc,mining_profitability3sma,size90mom,size7rsi,mining_profitability3roc,price30momUSD,confirmationtime3ema,hashrate3mom,mediantransactionvalue90rsiUSD,confirmationtime7wma,sentbyaddress30std,fee_to_rewardUSD,transactionfees14rsiUSD,size14var,hashrate90roc,confirmationtime30ema,transactionfees30rsiUSD,mediantransactionvalue30wmaUSD,difficulty7trx,difficulty14std,hashrate7mom,priceUSD,hashrate3std,hashrate14mom,median_transaction_feeUSD,mediantransactionvalueUSD,sentinusdUSD,category
79.635,257094165,0.7490000000000001,29281917.0,2.745,21.21,2944.0,6887.0,48.01,16.543,-10.613,9.148,7640045439198.0,51.73,9.424,11705.0,1.017,49.611,369704787,189.719,8.631,49.864,83.009,2.377,3545675.0,14580582486706.0,106.072,25313024462007.0,26555548248919.0,0.053,97.501,75161721.0,0
36.253,261164399,-19.865,25748629.0,0.294,28.231,2865.0,-12333.0,41.54,-7.979,-15.025,8.665,47377681794941.0,50.58,9.154,11242.0,1.252,55.862,375255270,180.519,8.602,53.148,82.256,2.305,3656910.0,31380007136570.0,103.671,21503637368740.0,37218243456988.0,0.0518,73.044,44643504.0,0
21.605,268091929,15.622,24856841.0,-2.519,24.109,2736.0,-61810.0,37.16,-13.305,-22.925,8.696,25141227400375.0,50.234,9.025,11496.0,0.795,47.537,399047798,223.088,8.61,48.812,81.055,2.167,3688522.0,21410352567743.0,101.679,15982281131571.0,32701366579465.0,0.0508,65.53699999999999,34190220.0,0
10.945,270289365,21.895,23873633.0,-1.203,8.1,2595.0,-25986.0,52.56399999999999,-14.329,-29.247,9.148,-4889152060948.0,50.89100000000001,9.081,11471.0,1.038,47.594,401226330,192.359,8.674,48.841,80.863,1.988,3642585.0,-11652690989932.0,98.478,20589481377042.0,11004497239347.0,0.0492,80.036,59707208.0,0
8.521,273801164,-6.363,23783302.0,-0.53,13.38,2546.0,-62748.0,48.922,-5.38,-31.503,9.16,-20145133703473.0,50.76300000000001,9.042,11345.0,0.857,45.097,400293520,225.843,8.706,47.512,80.486,1.789,3516059.0,4789257947294.0,97.247,19358739835083.0,17572673215560.0,0.0486,77.311,69372457.0,1
23.967,274458741,11.36,20556694.0,0.524,11.813,2562.0,-54573.0,45.354,1.926,-30.355,8.718,-260848407779.0,51.062,8.818,11346.0,0.921,47.901,371024465,214.286,8.677999999999999,48.883,80.547,1.584,3299688.0,46409538477897.0,98.0,19113731844282.0,17758234070651.0,0.049,83.884,61035647.0,0
16.291,278561338,25.188,18463099.0,0.225,-0.92,2597.0,-50423.0,49.342,4.159,-29.125,8.67,6651343605750.0,50.926,8.764,11209.0,0.7340000000000001,43.772,340412757,159.89,8.674,46.718,80.402,1.385,2973926.0,10316367642873.0,96.6,16345532348748.0,-1426011211465.0,0.0483,81.02600000000002,54164327.0,0
6.528,280016396,-18.815,19698274.0,1.411,21.025,2527.0,-52411.0,53.976000000000006,-8.17,-34.188,8.596,17111760449712.0,50.837,8.71,10870.0,1.129,49.12,342659398,185.704,8.665,49.346,80.156,1.197,2496308.0,14260972957808.0,92.242,12868482395136.0,28841555444514.0,0.0461,79.156,60481929.0,0
4.0539999999999985,281297689,3.685,20732696.0,0.467,20.255,2437.0,-42116.0,38.601,-10.473,-37.962,8.558,-2526962678389.0,50.672,8.658,10796.0,0.5770000000000001,43.788,304646712,203.474,8.655,46.524,79.733,1.098,1830986.0,-3495105995433.0,89.28299999999999,11572443795513.0,27884901141137.0,0.0446,75.736,47169772.0,1
13.163,290795350,-1.801,20913259.0,-2.389,19.437,2213.0,-46666.0,33.647,-25.455,-36.595,8.985,21974001944071.0,50.125,8.817,11143.0,0.759,48.783,364853728,167.919,8.704,49.039,78.611,1.13,1084116.0,7149142186569.0,89.829,9158749103849.0,28559494754312.0,0.0449,64.357,36873230.0,0
6.265,290535731,31.337,24250926.0,-0.165,4.902,2099.0,-62153.0,46.324,-14.369000000000002,-41.301,9.078,272574841457.0,52.00100000000001,8.891,11234.0,0.613,43.481,365674657,168.87900000000005,8.734,46.176,80.206,1.19,1414716.0,19422699860213.0,85.60799999999998,9042392398757.0,7770008870281.0,0.0428,105.117,74052236.0,0
4.328,284569764,28.169,24583095.0,0.733,15.550999999999998,1978.0,-66920.0,48.54,-15.829,-40.931,9.245,971789450304.0,51.71,9.041,11182.0,0.925,47.7,332649154,176.301,8.777999999999999,48.327,81.342,1.231,1632455.0,17621817158344.0,83.204,8566582300196.0,22411075105637.0,0.0416,99.089,60905043.0,0
3.221,276444540,53.777,25541011.0,1.287,46.997,2023.0,-135575.0,35.25199999999999,6.8020000000000005,-38.909,8.536,3363429883967.0,53.028,8.785,11016.0,0.612,46.006,324991077,223.59,8.717,47.429,84.36200000000002,1.235,1779262.0,10773420478315.0,81.42399999999998,11737061448162.0,57182958956212.0,0.0407,128.995,66185980.0,0
1.966,274721710,4.632,25897688.0,0.32,30.281,1927.0,-92834.0,41.915,-14.188,-41.224,8.631,20275464419923.0,50.949,8.771,10640.0,0.565,43.872,235761497,260.058,8.717,46.297,84.44,1.202,1871901.0,33046820674386.0,78.461,16505213236306.0,43363188317259.0,0.0392,84.779,66755739.0,0
0.948,277898057,-6.6960000000000015,19444970.0,-0.453,23.122,1894.0,-68352.0,38.992,-5.136,-47.07899999999999,8.187000000000001,20318542655930.0,50.455,8.507,10489.0,0.6970000000000001,46.429,252143728,202.202,8.654,47.535,83.84100000000002,1.14,1918236.0,20828599364562.0,73.017,7404283282044.0,35089572322369.0,0.0365,73.85600000000002,78121324.0,0
0.474,281984747,-30.11,25443663.0,-1.556,11.854,1739.0,-121143.0,36.478,-22.06,-53.38800000000001,7.944,10234851292078.0,49.525,8.26,10622.0,0.637,45.508,301010299,201.532,8.593,47.072,81.90899999999998,1.056,1921619.0,23535234448781.0,66.0,2260409113769.0,20040128453348.0,0.033,52.931,45930142.0,1
28.966,276103992,-12.362,34526139.0,-3.54,22.994,1682.0,-119051.0,33.048,-9.855,-45.26300000000001,7.843,20487027358837.0,49.68,8.052999999999999,11072.0,0.397,42.5,377731085,226.849,8.538,45.551,80.256,0.96,1882282.0,31559846089153.0,69.751,18085706076090.0,38708988275722.0,0.0349,56.401,44586656.0,1
50.495,264236977,-29.437,29880235.0,-1.356,35.581,1667.0,-84663.0,46.269,-2.447,-37.036,7.671,12277696387504.0,50.471,7.845,11027.0,0.682,46.721,327589667,205.819,8.471,47.504,79.842,0.858,1797422.0,32833720910609.0,73.54899999999998,14699057837621.0,52256420770822.0,0.0368,74.17399999999998,61256824.0,0
44.832,228321482,-6.2170000000000005,33734753.0,1.5730000000000002,37.188,1670.0,-65174.0,51.602,0.6970000000000001,-33.441,7.728,15190129926284.0,51.288,7.768,10958.0,0.7490000000000001,46.901,286725053,190.972,8.427,47.587,80.645,0.757,1660073.0,37753574924761.0,72.494,6570789661951.0,55375392083105.0,0.0362,92.929,83822707.0,1
64.57,202564125,-15.644,33468550.0,2.224,17.097,1777.0,-123540.0,45.437,20.327,-28.071,7.556,-10233002681983.0,51.967,7.649,11019.0,0.541,44.738,268178748,198.724,8.359,46.57,82.428,0.66,1455451.0,17963413523203.0,75.98899999999998,6239038035329.0,28736834001518.0,0.038,108.816,82089924.0,1
80.809,193800873,73.806,56185559.0,3.704,56.721,1677.0,-48580.0,58.049,-16.782,-25.055,7.916,41471960910107.0,53.554,7.769,11774.0,0.809,48.405,232298708,277.771,8.354,48.208,86.635,0.932,2823852.0,54030217400793.0,81.5,38243558835175.0,87077038075179.0,0.0407,147.352,85910822.0,1
86.641,193216789,37.372,91055325.0,4.973,37.105,1609.0,6755.0,70.979,-12.362,-23.051,8.633,23336725255508.0,51.504,8.173,13209.0,0.7959999999999999,45.78100000000001,333789311,261.79900000000004,8.418,47.01300000000001,87.741,1.296,3477554.0,40771757524340.0,84.999,36717030747801.0,61600356888901.0,0.0425,101.457,86499952.0,1
90.481,194564654,69.76100000000001,74375278.0,1.917,15.125,1588.0,-59695.0,52.31,-3.3110000000000004,-18.85,8.902999999999997,-6222744545959.0,51.005,8.476,13192.0,0.852,51.36600000000001,346033308,209.226,8.467,49.558,88.069,1.6130000000000002,3946630.0,1505817685167.0,88.095,42368105551075.0,25041052133948.0,0.044,89.85700000000001,76915130.0,1
90.561,194474711,4.877,69314421.0,-2.965,25.469,1670.0,-64558.0,45.382,16.511,-14.699000000000002,8.637,-20407002933050.0,49.716,8.526,13125.0,0.5329999999999999,46.977,341044017,255.175,8.461,47.567,86.45200000000001,1.824,4349269.0,13136187108906.0,88.156,31982157309499.0,44696033198059.0,0.0441,59.152,50952100.0,1
92.362,188052348,7.2010000000000005,72875575.0,-2.7880000000000003,30.403,1753.0,-76284.0,48.694,17.135,-10.955,8.709,-10769855346828.0,50.554,8.655,12961.0,0.544,46.205,332781666,218.638,8.481,47.21100000000001,86.23,1.921,4615751.0,17724205790008.0,89.295,26465640343101.0,50557926700617.0,0.0446,79.516,62391365.0,1
93.406,177280873,10.072,73149099.0,-0.933,31.912,1707.0,-52919.0,51.404,-7.466,-10.43,8.745,29072649828725.0,51.469,8.738999999999999,12601.0,0.871,52.572,321422366,224.702,8.501,50.142,87.50299999999999,1.922,4768956.0,15388337587608.0,89.925,2935677959852.0,53141912512369.0,0.045,102.289,85184133.0,0
67.96600000000001,177465949,-17.546,73256887.0,-0.273,20.913,1764.0,-43592.0,46.574,9.902,-12.07,8.285,-3928049552411.0,50.94300000000001,8.548,12577.0,0.73,50.633,303277218,199.733,8.457,49.291,87.866,1.848,4819698.0,19441140238478.0,88.775,2975849248401.0,37404553761681.0,0.0444,89.723,95551741.0,0
37.462,166831268,-33.012,61432816.0,-0.031,22.041,1713.0,-94553.0,54.597,-9.101,-17.179000000000002,8.615,10838256953808.0,51.303,8.621,12579.0,0.924,51.769,314385910,279.991,8.488999999999999,49.813,88.758,1.725,4771248.0,-12909498166291.0,86.48299999999998,9578491667513.0,41120719234501.0,0.0432,98.708,86644801.0,0
21.083,168828026,-17.375,23398118.0,-0.836,17.328,1696.0,-60544.0,44.824,-2.96,-21.266,8.517999999999999,-446504167006.0,50.68,8.54,12459.0,0.494,44.911,304300683,238.497,8.484,46.745,88.655,1.5730000000000002,4620486.0,-8394891834907.0,83.838,9682644654545.0,32376865689433.0,0.0419,83.83,68341011.0,1
21.462,173106297,-43.417,34951625.0,-2.547,26.058000000000003,1610.0,-40069.0,39.192,-13.572,-21.968000000000004,8.13,22104025150010.0,49.339,8.322000000000001,12986.0,0.494,47.162,308104656,211.259,8.436,47.739,86.406,1.408,4356804.0,47767909934446.0,83.85799999999998,15664031191681.0,49273727619613.0,0.0419,50.844,41196879.0,1
22.353,173476846,6.898,26517930.0,-3.537,17.018,1673.0,-64072.0,39.19,12.183,-22.183000000000003,7.683,14602076161372.0,49.843,8.029,13077.0,0.494,47.401,283399979,234.13,8.359,47.843,84.985,1.242,3957696.0,22099580928130.0,83.889,20152894395898.0,35235768037036.0,0.0419,63.232,41256164.0,1
30.43,169588673,-0.618,26733778.0,-1.625,31.371,1571.0,-64598.0,54.315,-18.642,-19.571,8.205,42367909364164.0,50.478,8.149,13033.0,0.7909999999999999,50.18899999999999,276401493,258.61400000000003,8.383,49.049,84.65799999999999,1.147,3474613.0,44742872876085.0,84.1,20302561806821.0,62467078666093.0,0.0421,79.024,75623585.0,1
62.21100000000001,159059526,-14.552,23279107.0,0.8340000000000001,17.79,1441.0,-85376.0,60.437,-23.58,-16.439,9.209,2257192233564.0,50.813,8.642000000000001,12669.0,0.607,45.07,297572690,224.204,8.501,46.82100000000001,84.85799999999998,1.334,3786741.0,20952452339286.0,85.24,19032859979951.0,36340789926893.0,0.0426,87.404,86004123.0,1
77.92699999999998,154828499,-3.188,24074654.0,2.3480000000000003,13.507,1382.0,-50701.0,60.758,-10.369000000000002,-12.053,9.133,-18884866549033.0,50.79,8.795,12706.0,0.8909999999999999,51.342,299467513,213.052,8.537,49.6,84.976,1.578,3547953.0,7142763931508.0,86.425,31229972241189.0,26583904169986.0,0.0432,86.86200000000002,78099283.0,1
87.486,152239940,-12.934,26529980.0,2.7510000000000003,-1.171,1390.0,-17397.0,67.097,1.848,-9.372,9.498,-23811846581243.0,50.752,9.106,12776.0,0.92,50.62600000000001,360644970,200.373,8.622,49.294,85.02,1.774,4137174.0,10092769341035.0,87.875,15073359892603.0,-2816728825257.0,0.0439,85.94200000000002,71030395.0,1
92.131,152124227,8.927,27177494.0,1.715,11.265999999999998,1455.0,-41525.0,47.019,15.502,-8.806000000000003,9.139,12639454512406.0,50.971,9.113,12769.0,0.495,45.587,235041042,247.189,8.632,47.07899999999999,85.39200000000002,1.883,4539987.0,34038411018698.0,89.193,24384462196901.0,25643519183791.0,0.0446,91.313,69948006.0,0
71.408,129743895,7.364,20462556.0,-1.355,36.621,1454.0,-27237.0,42.352,-0.16699999999999998,-8.094,8.547,36992399157282.0,49.449,8.902000000000003,13064.0,0.7090000000000001,52.46100000000001,241920135,266.019,8.589,50.201,83.37799999999999,1.903,4800789.0,22031137938780.0,88.506,18881213440439.0,69799047873226.0,0.0443,54.588,40454369.0,0
66.402,130694253,-18.884,22762225.0,-3.579,27.849,1442.0,-43519.0,47.511,-2.6260000000000003,-3.889,8.559,43730997966003.0,49.316,8.836,13188.0,0.5670000000000001,47.761,235991379,256.266,8.588,48.07899999999999,81.209,1.85,4942114.0,39221691145665.0,88.353,23987912390337.0,61321272073795.0,0.0442,51.291,54310620.0,1
88.719,130011514,15.459,26673386.0,-0.423,17.676,1492.0,-70680.0,51.23,10.4,1.958,8.325,1915920911702.0,50.941,8.603,13245.0,0.682,50.06800000000001,236385438,221.762,8.556000000000001,49.144,81.67699999999998,1.744,4974158.0,-6413577433764.0,91.241,22768923983281.0,38329295442320.0,0.0456,91.241,67828472.0,1
93.055,127589531,10.388,35183034.0,2.487,31.816,1507.0,-70336.0,45.274,2.958,3.222,7.817,29163942941250.0,51.149,8.197000000000001,13179.0,0.763,53.801,239100906,285.9170000000001,8.475,50.914,82.45,1.604,4899064.0,48937888646465.0,93.05,29366412041755.0,69890340985751.0,0.0465,96.483,93253216.0,1
96.42,127288042,-6.522,64193598.0,5.774,39.327,1575.0,-71810.0,58.409,15.345999999999998,10.392,7.697999999999999,19798805331585.0,50.517,7.9620000000000015,14252.0,1.03,56.345,257404901,326.773,8.417,52.161,82.16799999999998,1.4469999999999998,4711713.0,77905363026283.0,96.0,39148237657448.0,85048126957791.0,0.048,81.197,82465686.0,0
93.539,148030716,-12.26,99436518.0,12.939,30.559,1521.0,-46962.0,62.736,-10.142,12.671,7.917000000000002,42088370835778.0,50.28,7.919,15759.0,0.862,50.621,302274938,320.8540000000001,8.399,49.672,81.563,1.285,4397780.0,59486639983256.0,95.875,9747179738104.0,69579409324291.0,0.0479,75.406,109573661.0,0
82.324,148377471,-19.777,109014561.0,6.979,30.55,1527.0,-38250.0,52.968,1.04,14.071,7.707999999999998,-3364660118018.0,50.191,7.779,16516.0,0.605,46.599,294534836,283.387,8.341000000000001,47.81,80.87100000000002,1.125,3927027.0,32933774016042.0,95.495,12777182565144.0,66972185034739.0,0.0477,73.25399999999998,86772879.0,0
77.778,149089285,-10.709,83843391.0,0.011,34.535,1441.0,-27244.0,55.854,-16.825,16.91,8.089,19374252183407.0,49.191,7.927,16484.0,0.62,46.917,241292131,325.262,8.349,47.952,78.717,1.128,3706213.0,60287216052409.0,95.372,28754510756138.0,82318353991188.0,0.0477,48.742,64138399.0,0
50.169,146941600,-14.06,59436748.0,-3.574,30.207,1411.0,-49794.0,48.515,-6.175,21.534,8.067,18211417678028.0,49.003,7.951,16533.0,0.7020000000000001,50.448,165869254,262.459,8.33,49.523,76.34,1.346,4169428.0,33967059695282.0,94.551,30360439852200.0,73188750840947.0,0.0473,44.08,47859949.0,1
68.658,128867352,-16.352999999999998,57356139.0,-2.5580000000000003,35.226,1302.0,-49256.0,53.49800000000001,-20.401,29.46,7.843,67542954129491.0,50.32899999999999,7.887,16478.0,0.588,46.427,163706210,320.2,8.283999999999999,47.721,76.10600000000002,1.59,4382415.0,98560807233831.0,95.46,33886361553568.0,92147229800066.0,0.0477,76.32,80848984.0,1
83.3,115931282,-46.261,57152002.0,-1.3630000000000002,41.368,1333.0,-30666.0,55.951,7.316,27.141,7.711,19479372601550.0,49.345,7.829,15800.0,0.873,51.736,165481298,297.947,8.238,50.12600000000001,74.244,1.7719999999999998,5039582.0,50602645712709.0,96.892,31675937541576.0,99540534359175.0,0.0484,51.849,73255306.0,1
86.572,114417303,-39.835,52815062.0,0.159,57.115,1315.0,-53839.0,61.32899999999999,-3.826,23.841,7.726,35524289651595.0,49.225,7.803,16135.0,0.6759999999999999,46.992,183240038,322.905,8.206,47.967,72.19800000000002,1.864,5482021.0,49692544015292.0,97.39,11724050926893.0,127597907041580.0,0.0487,48.852,78767524.0,0
46.524,111620948,-50.219,37694453.0,0.369,50.345,1351.0,-64163.0,54.07899999999999,8.253,23.438,7.375,3751225824374.0,48.775,7.592,16319.0,0.952,53.147,152776207,327.551,8.13,50.879,69.477,1.87,5759433.0,60223662222426.0,95.932,14295240787708.0,119710302205680.0,0.048,37.538,69101392.0,0
25.368,109778360,-29.948,31142217.0,-1.083,55.308,1288.0,-78470.0,44.177,-13.709,18.19,7.38,53172699261707.0,49.346,7.51,16320.0,0.8959999999999999,53.578,144709858,349.275,8.082,51.089,67.764,1.807,5895161.0,107140005092430.0,94.179,37232994151247.0,140073779108480.0,0.0471,51.316,58079012.0,0
19.36,110483844,-4.305,28783097.0,-2.834,41.15,1303.0,-69521.0,44.584,3.265,11.880999999999998,7.119,16547353983326.0,49.158,7.301,16066.0,0.564,46.91,106897271,301.769,8.003,48.037,65.873,1.695,5898993.0,46865645815211.0,93.381,30192379158092.0,107152861867620.0,0.0467,46.644,47792848.0,0
16.794,109754775,9.775,39040466.0,-4.416,41.628,1262.0,-87853.0,28.799,-8.692,8.039,6.893,41207288542940.0,49.231,7.101,15594.0,0.608,52.50899999999999,192207987,317.288,7.917000000000002,50.716,64.311,1.5530000000000002,5771192.0,83219533087338.0,93.038,27193758070623.0,117186592782620.0,0.0465,48.389,39462461.0,1
46.36,121244582,-28.475,153524598.0,4.51,61.883,1281.0,-67763.0,57.94600000000001,4.811,5.894,6.78,19754765169621.0,49.49100000000001,6.9510000000000005,19799.0,0.47,46.062,205988593,354.511,7.836,47.588,63.26300000000001,1.3969999999999998,5502593.0,59351816132564.0,93.989,38013788437416.0,157912623366390.0,0.047,54.588,79137501.0,1
64.97800000000001,118520994,19.275,153763679.0,4.294,33.426,1211.0,-79193.0,59.629,-15.644,6.7810000000000015,7.324,18800623509857.0,49.79600000000001,7.135,19014.0,0.648,47.294,199641246,372.69,7.837999999999999,48.173,62.75899999999999,1.346,5422694.0,46186896723517.0,94.938,21854875614670.0,96789542436226.0,0.0475,61.843,123134549.0,1
79.916,116677373,64.695,153505268.0,3.1010000000000004,43.362,1104.0,-55599.0,62.191,-25.373,6.997000000000001,7.947999999999999,33266263122568.0,50.569,7.485,19042.0,1.045,53.198,236544883,432.466,7.886,51.06800000000001,63.45,1.814,8811137.0,80961506558310.0,96.293,37427504238976.0,130654050573600.0,0.0481,80.457,128809982.0,1
84.682,116083361,37.629,153675710.0,1.605,42.157,1022.0,-10823.0,68.328,-19.834,7.027,8.209,9493290618673.0,49.379,7.78,19163.0,1.472,57.284,335166718,390.329,7.922999999999999,53.212,62.282,2.37,10500532.0,65093880926863.0,96.952,39335958930249.0,125317543149290.0,0.0485,51.663,79236381.0,0
69.374,118658361,-47.229,155532930.0,1.758,50.159,963.257,14994.0,73.777,-15.682,7.768,8.39,43398495284702.0,48.396,8.048,19683.0,1.108,48.956,546062505,426.762,7.965,49.179,59.636,2.81,11281875.0,36412692746512.0,96.543,8006014976468.0,143552697838950.0,0.0483,27.08,103241327.0,1
73.77,118939747,-58.428,157773344.0,-1.638,44.986,979.523,-11793.0,47.688,5.158,10.312,7.985,32982712440892.0,48.093,8.026,19693.0,0.607,46.494,544536056,414.809,7.94,47.909,56.629,3.064,11967336.0,97396865015876.0,96.796,37027226441900.0,144262510831090.0,0.0484,19.391,96943686.0,1
76.37,119759342,-47.131,143942445.0,-4.256,52.527,978.389,-50341.0,48.035,-0.344,13.086,7.704,58603958728172.0,48.356,7.939,19835.0,0.942,51.914,522877625,510.399,7.907,50.653,54.192,3.136,12659485.0,82490551112095.0,96.925,42940133723934.0,165710084199430.0,0.0485,25.583,75878405.0,1
89.42299999999999,118558078,-50.319,53355732.0,-1.511,30.989,975.74,3947.0,63.632,-0.833,14.138,7.92,33610485803822.0,48.422,8.003,19370.0,1.09,49.674,654858552,492.267,7.9220000000000015,49.537,51.979,3.0610000000000004,13036863.0,50268413380713.0,97.996,16113149410660.0,109620229513280.0,0.049,27.12,108841252.0,1
96.891,119700441,-37.562,56100931.0,1.09,36.758,990.682,-7429.0,53.20399999999999,4.506,17.212,7.749,252492082054.0,48.913,7.876,18830.0,0.716,47.471,663449182,425.985,7.899,48.434,50.559,2.885,13126646.0,78848733588074.0,101.101,16012534968563.0,125035630311590.0,0.0506,38.614,97812430.0,1
98.687,119493038,-31.699,58762336.0,2.688,44.022,1004.0,-24135.0,48.535,3.989,21.01,7.547999999999999,24332545903484.0,49.603,7.701,18820.0,0.654,47.715,663186056,459.009,7.864,48.55,50.247,2.647,12934822.0,73556833893012.0,105.11,38911869685642.0,154518340451322.0,0.0526,54.953,133567408.0,1
99.108,119080199,-14.165,66698811.0,3.158,43.26,1068.0,-26220.0,46.618,20.428,22.051,7.107,48779997297918.0,49.167,7.399,19113.0,0.715,49.094,655929300,437.491,7.787000000000001,49.18899999999999,49.301,2.379,12448382.0,89555120059958.0,107.292,41489096007803.0,154649000986820.0,0.0536,44.345,87779970.0,0
78.70100000000002,121410625,86.051,60007026.0,2.49,37.609,1044.0,-15914.0,46.764,-6.9689999999999985,19.69,7.227,76067722778671.0,49.423,7.332999999999998,19014.0,0.6890000000000001,49.73,607992650,469.591,7.757999999999999,49.478,48.838,2.103,11630417.0,111517961082040.0,106.115,31055500408552.0,147930653828560.0,0.0531,50.383,87176230.0,0
72.684,121436547,83.305,62244434.0,-1.08,44.217,1008.0,-2185.0,45.893,-10.417,17.924,7.547999999999999,24547908646685.0,48.812,7.44,19160.0,0.605,47.824,559920465,432.411,7.765,48.631,47.495,2.018,11130484.0,65122030098805.0,105.799,23993229329832.0,162518895114680.0,0.0529,35.54400000000001,59603019.0,1
