mining_profitability90trx,activeaddresses90var,mining_profitability90mom,mining_profitability14var,top100cap30trx,median_transaction_feeUSD,mining_profitability,top100cap90roc,category
-0.3720000000000001,3952937158,-0.006999999999999999,0.002,0.003,0.154,0.703,0.062,1
-0.37,4280167274,-0.001,0.002,0.002,0.156,0.735,-0.171,1
-0.368,4455112372,0.03,0.002,0.002,0.152,0.742,-0.207,1
-0.366,4457717061,-0.079,0.002,0.001,0.153,0.652,-0.152,1
-0.363,4360276632,-0.086,0.002,0.0,0.154,0.672,-0.159,1
-0.361,4236344024,-0.042,0.002,-0.001,0.154,0.708,-0.28800000000000003,1
-0.359,4213461000,0.15,0.002,-0.002,0.14400000000000002,0.8009999999999999,-0.5710000000000001,1
-0.35700000000000004,4208532430,-0.102,0.002,-0.003,0.147,0.647,-0.479,1
-0.354,4181018839,0.068,0.002,-0.004,0.156,0.74,-0.385,1
-0.35200000000000004,4115520578,-0.056,0.003,-0.005,0.155,0.642,-0.287,1
-0.35,4046966351,0.023,0.003,-0.006,0.158,0.652,-0.284,1
-0.34700000000000003,4037107951,-0.063,0.002,-0.006999999999999999,0.16,0.674,-0.364,1
-0.345,3778471355,0.062,0.002,-0.008,0.157,0.746,-0.331,1
-0.343,3714726763,-0.066,0.003,-0.009000000000000001,0.158,0.604,-0.688,1
-0.34,3724622712,-0.026,0.003,-0.01,0.158,0.6990000000000001,-0.785,1
-0.338,3737292476,-0.087,0.003,-0.011,0.158,0.6629999999999999,-0.965,1
-0.336,3773121422,0.14400000000000002,0.003,-0.012,0.162,0.736,-1.244,1
-0.333,3748924658,0.033,0.003,-0.013,0.17,0.721,-1.083,1
-0.331,3661705394,-0.055,0.003,-0.014,0.16699999999999998,0.758,-1.294,1
-0.328,3511837926,0.117,0.003,-0.016,0.18,0.74,-1.149,1
-0.326,3628521773,0.175,0.003,-0.017,0.158,0.7759999999999999,-0.406,1
-0.32299999999999995,3618149580,-0.025,0.002,-0.018000000000000002,0.179,0.682,-0.265,1
-0.32,3606358107,0.229,0.003,-0.018000000000000002,0.182,0.83,-0.26,1
-0.318,3572113220,0.166,0.004,-0.019,0.19,0.8059999999999999,-0.917,1
-0.315,3591054826,0.114,0.004,-0.019,0.193,0.792,-0.931,1
-0.312,3542815989,0.16,0.004,-0.019,0.19,0.802,-1.284,1
-0.309,3373792804,0.135,0.004,-0.019,0.174,0.726,-0.863,1
-0.305,3477596928,0.07200000000000001,0.003,-0.019,0.17600000000000002,0.8140000000000001,-0.936,1
-0.302,3536694117,0.272,0.004,-0.019,0.204,0.927,-0.645,1
-0.298,3535644550,0.151,0.004,-0.019,0.203,0.8290000000000001,-0.403,1
-0.295,3569643691,0.279,0.005,-0.018000000000000002,0.243,0.933,-0.162,1
-0.29100000000000004,3567471201,0.156,0.004,-0.018000000000000002,0.236,0.779,-0.022,1
-0.287,3670344213,0.16899999999999998,0.004,-0.017,0.21,0.8490000000000001,-0.897,1
-0.28300000000000003,3609891973,0.063,0.005,-0.016,0.196,0.669,-0.691,1
-0.28,3496820708,0.314,0.006,-0.015,0.185,0.847,-0.406,1
-0.276,3501209684,-0.032,0.006,-0.015,0.201,0.636,-0.7979999999999999,1
-0.272,3480376176,0.179,0.006999999999999999,-0.014,0.203,0.851,-0.606,1
-0.268,3397494197,-0.004,0.009000000000000001,-0.014,0.191,0.621,-0.7609999999999999,1
-0.265,3339971360,0.021,0.01,-0.013,0.177,0.652,-0.664,1
-0.262,3176901153,-0.118,0.013,-0.013,0.182,0.552,-0.188,1
-0.259,3001468408,0.09,0.014,-0.012,0.168,0.705,-0.584,1
-0.256,2998368503,0.0,0.015,-0.012,0.165,0.628,-0.92,1
-0.253,2960596423,-0.048,0.013,-0.012,0.179,0.64,-1.293,1
-0.25,2816888320,0.139,0.012,-0.012,0.197,0.682,-1.176,1
-0.247,2829638672,-0.068,0.009000000000000001,-0.013,0.2,0.648,-1.425,1
-0.244,2893076180,0.038,0.008,-0.013,0.193,0.764,-1.281,1
-0.242,2815901875,0.17800000000000002,0.006999999999999999,-0.014,0.183,0.7440000000000001,-1.171,1
-0.239,2614724915,0.0,0.006999999999999999,-0.015,0.18600000000000005,0.6779999999999999,-1.217,1
-0.236,2639907325,0.046,0.005,-0.016,0.187,0.701,-1.218,1
-0.234,2636630683,-0.131,0.006,-0.016,0.21600000000000005,0.531,-0.92,1
-0.232,2671647033,-0.054000000000000006,0.004,-0.017,0.227,0.6709999999999999,-1.499,1
-0.229,2617721574,-0.17,0.004,-0.018000000000000002,0.217,0.618,-2.5780000000000003,1
-0.227,2669322278,-0.08,0.004,-0.019,0.215,0.605,-2.486,1
-0.225,2624615045,-0.086,0.003,-0.02,0.21,0.634,-2.406,1
-0.223,2408900349,-0.182,0.003,-0.021,0.22,0.593,-2.364,1
-0.222,2399028876,0.033,0.003,-0.023,0.223,0.6659999999999999,-2.138,1
-0.22,2398111626,-0.16,0.004,-0.024,0.241,0.5770000000000001,-2.19,1
-0.218,2384426175,-0.14,0.004,-0.025,0.275,0.633,-2.385,1
-0.217,2539609034,-0.039,0.004,-0.025,0.246,0.725,-2.32,1
-0.215,2481926587,-0.053,0.003,-0.026,0.297,0.5870000000000001,-2.361,1
-0.214,2448801580,-0.021,0.004,-0.027000000000000003,0.311,0.774,-2.604,1
-0.212,2371051230,-0.109,0.004,-0.027000000000000003,0.29,0.627,-2.639,1
-0.21,2366543017,-0.019,0.004,-0.028,0.29100000000000004,0.6859999999999999,-2.622,1
-0.209,2358503801,-0.195,0.003,-0.028,0.34700000000000003,0.581,-3.332,1
-0.207,2414859598,0.018000000000000002,0.004,-0.029,0.322,0.77,-3.4210000000000003,1
-0.206,2418686726,-0.112,0.004,-0.03,0.332,0.6409999999999999,-3.683,1
-0.204,2457793906,-0.004,0.004,-0.03,0.317,0.701,-3.658,1
-0.203,2428397182,-0.149,0.004,-0.031,0.302,0.5920000000000001,-3.604,1
-0.202,2338002506,-0.034,0.004,-0.032,0.292,0.612,-3.42,1
-0.2,2416754916,-0.142,0.004,-0.033,0.271,0.635,-3.274,1
-0.199,2415897481,-0.044,0.004,-0.034,0.276,0.672,-3.503,1
-0.198,2425293216,-0.13,0.004,-0.034,0.287,0.613,-3.549,1
-0.197,2424275151,-0.1,0.004,-0.035,0.302,0.614,-3.865,1
-0.196,2422945647,-0.03,0.003,-0.036000000000000004,0.341,0.6759999999999999,-3.595,1
-0.194,2429380913,0.004,0.002,-0.037000000000000005,0.336,0.6890000000000001,-3.579,1
-0.193,2434028040,0.001,0.002,-0.038,0.334,0.649,-3.299,1
-0.192,2454936982,-0.138,0.003,-0.038,0.332,0.5920000000000001,-3.072,1
-0.191,2430525761,0.018000000000000002,0.002,-0.039,0.339,0.7070000000000001,-2.8160000000000003,1
-0.19,2436717900,-0.033,0.001,-0.04,0.379,0.6629999999999999,-3.524,1
-0.189,2391160745,-0.08199999999999999,0.002,-0.04,0.453,0.693,-3.0,1
-0.188,2396632897,0.112,0.003,-0.041,0.477,0.7859999999999999,-2.891,1
-0.18600000000000005,2515447622,0.069,0.003,-0.041,0.479,0.757,-3.4210000000000003,1
-0.185,2505629164,0.09,0.003,-0.042,0.421,0.732,-3.406,1
-0.183,2480336346,-0.02,0.003,-0.042,0.419,0.721,-3.373,1
-0.181,2480700107,-0.014,0.003,-0.042,0.52,0.6559999999999999,-3.3360000000000003,1
-0.18,2493642147,0.112,0.003,-0.042,0.534,0.7829999999999999,-3.315,1
-0.17800000000000002,2495100311,0.073,0.003,-0.042,0.544,0.7390000000000001,-3.222,1
-0.17600000000000002,2471562373,0.063,0.003,-0.042,0.56,0.81,-2.693,1
-0.174,2511193195,0.096,0.005,-0.042,0.631,0.853,-2.335,1
-0.172,2524614780,0.057,0.004,-0.041,0.616,0.69,-1.844,1
-0.17,2532252127,0.11,0.003,-0.04,0.57,0.813,-1.711,1
-0.16699999999999998,2405595001,0.046,0.003,-0.039,0.642,0.7809999999999999,-1.77,1
-0.165,2420599059,0.068,0.003,-0.038,0.626,0.81,-1.707,1
-0.162,2461855121,0.031,0.003,-0.036000000000000004,0.551,0.684,-1.585,1
-0.16,2491769159,0.064,0.003,-0.035,0.547,0.736,-1.504,1
-0.158,2500894217,0.059,0.003,-0.033,0.598,0.7659999999999999,-1.278,1
-0.155,2456990021,-0.077,0.003,-0.031,0.569,0.725,-1.2,1
-0.153,2484236437,0.053,0.003,-0.029,0.579,0.7,-1.013,1
-0.15,2486229324,-0.031,0.003,-0.027000000000000003,0.611,0.7090000000000001,-0.8590000000000001,1
-0.14800000000000002,2584960365,0.162,0.003,-0.025,0.616,0.804,-1.324,1
-0.145,2598507834,0.092,0.003,-0.023,0.62,0.7440000000000001,-1.362,1
-0.14300000000000002,2880082528,0.117,0.003,-0.021,0.606,0.7909999999999999,-1.369,1
-0.14,2931314885,-0.091,0.002,-0.019,0.562,0.655,-1.257,1
-0.138,2873715078,-0.019,0.004,-0.017,0.517,0.584,-0.489,1
-0.136,2895726424,-0.044,0.004,-0.015,0.504,0.655,-0.34,1
-0.134,4039473520,-0.084,0.005,-0.013,0.519,0.578,-0.206,1
-0.132,4036060605,-0.078,0.004,-0.012,0.544,0.6579999999999999,-0.461,1
-0.131,4147001101,-0.041,0.004,-0.01,0.528,0.68,-0.98,1
-0.129,4154215847,-0.147,0.005,-0.008,0.519,0.611,-0.47,1
-0.127,4123023601,-0.122,0.005,-0.006999999999999999,0.496,0.618,-0.3670000000000001,1
-0.126,3833967271,-0.313,0.006999999999999999,-0.006,0.423,0.463,-2.424,1
-0.125,3836128575,-0.057,0.006999999999999999,-0.005,0.4370000000000001,0.625,-2.3040000000000003,1
-0.124,3877210035,-0.322,0.009000000000000001,-0.005,0.453,0.508,-2.514,1
-0.123,4017813860,-0.16,0.006999999999999999,-0.005,0.472,0.6459999999999999,-2.269,1
-0.123,4024455408,-0.196,0.006,-0.005,0.465,0.596,-2.343,1
-0.122,4075364312,-0.173,0.003,-0.005,0.422,0.63,-2.095,1
-0.122,4043809457,-0.177,0.003,-0.005,0.474,0.5489999999999999,-1.867,1
-0.121,3787881353,-0.218,0.003,-0.005,0.441,0.596,-2.048,1
