hashrate14std,fee_to_reward90trxUSD,hashrate30trx,difficulty14trx,top100cap,price90smaUSD,price90rocUSD,difficulty90var,mining_profitability,price30varUSD,difficulty14var,price30smaUSD,priceUSD,price3emaUSD,top100cap90rsi,price90momUSD,top100cap30rsi,difficulty7trx,price7rocUSD,price7rsiUSD,median_transaction_feeUSD,price14rocUSD,top100cap14mom,top100cap14rsi,top100cap30mom,top100cap30roc,category
1.51588282842326e+16,-0.34600000000000003,1.127,1.293,19.339,548.316,27.505,1.1363115071976e+19,16.674,537.471,3.26814279865467e+16,609.566,621.8,624.957,44.122,134.13299999999998,40.57,0.784,-0.772,47.984,0.0622,0.281,-0.116,34.294000000000004,-0.597,-2.9930000000000003,0
1.32238963665413e+16,-0.344,1.109,1.246,19.335,549.4680000000002,20.046,1.1526712765087e+19,20.209,473.114,4.49084111328051e+16,611.425,621.061,623.009,44.076,103.707,40.406,0.7290000000000001,-0.01,47.102,0.0621,-4.345,-0.231,33.96,-0.594,-2.982,0
1.3550040529596e+16,-0.342,1.094,1.197,19.345,550.711,22.126,1.1682559384216e+19,15.782,465.882,5.43989205029028e+16,612.133,617.3,620.155,44.215,111.839,40.989,0.675,-0.665,42.46100000000001,0.0617,-4.405,-0.219,35.554,-0.574,-2.88,1
1.17359101767341e+16,-0.34,1.079,1.147,19.314,552.184,27.314,1.1876757265567e+19,19.657,458.839,6.11529560968069e+16,612.8290000000002,617.851,619.003,43.863,132.555,39.702,0.619,0.21,43.414,0.0618,-4.007,-0.141,32.821,-0.597,-2.998,0
1.3522494216523e+16,-0.337,1.067,1.095,19.294,553.641,26.716,1.2044466930998e+19,18.639,460.602,6.51705179146813e+16,613.31,622.126,620.564,43.642,131.165,38.909,0.561,0.001,50.789,0.0622,-2.271,-0.16899999999999998,31.201,-0.638,-3.202,0
1.67680733627977e+16,-0.335,1.058,1.042,19.293,555.0319999999998,24.961,1.218568838051e+19,18.406,462.249,6.6451605956395e+16,614.086,626.3919999999998,623.4780000000002,43.628,125.121,38.86,0.502,-0.8959999999999999,57.274,0.0626,-0.534,-0.171,31.099,-0.6509999999999999,-3.262,0
1.74700369437793e+16,-0.333,1.051,0.988,19.286,556.401,24.699,1.2300421614103e+19,16.354,445.533,6.49962202219807e+16,615.127,622.21,622.844,43.555,123.24,38.59,0.444,-1.1840000000000002,49.773,0.0622,-1.671,-0.179,30.527,-0.6709999999999999,-3.363,0
1.63841070359459e+16,-0.331,1.04,0.934,19.195,557.814,25.873,1.2388666631776e+19,18.686,423.131,6.08043607114056e+16,616.109,618.92,620.882,42.525,127.216,35.012,0.389,-0.463,44.433,0.0619,-1.232,-0.129,23.828000000000007,-0.7709999999999999,-3.863,0
1.60780660533753e+16,-0.329,1.026,0.8809999999999999,19.237,559.3,27.481,1.2450423433529e+19,17.067,413.325,5.3876027424768e+16,616.82,620.249,620.565,43.144,133.70600000000002,37.734,0.338,-0.131,47.107,0.062,-0.141,-0.071,31.235,-0.726,-3.635,0
1.71035375525728e+16,-0.326,1.007,0.828,19.232,560.757,26.912,1.2485692019363e+19,18.322,387.5630000000001,4.42112203620352e+16,617.79,618.566,619.566,43.087,131.167,37.536,0.29100000000000004,0.205,43.98,0.0619,-0.461,-0.057,30.843000000000004,-0.578,-2.915,0
1.69097951118986e+16,-0.324,0.986,0.777,19.231,562.3480000000002,30.804,1.2494472389277e+19,16.689,355.8769999999999,3.18099395231089e+16,618.5319999999998,607.944,613.755,43.081,143.168,37.515,0.248,-1.6030000000000002,29.538,0.0608,-1.3969999999999998,-0.055,30.799,-0.242,-1.241,0
1.68944861069347e+16,-0.322,0.965,0.728,19.231,563.943,31.436,1.2488435629579e+19,18.451,284.178,1.79042261595587e+16,619.568,600.002,606.878,43.082,143.506,37.517,0.22,-3.556,22.961,0.06,-3.555,-0.05,30.805,-0.245,-1.26,0
1.68298254587525e+16,-0.319,0.944,0.701,19.241,565.539,31.857,1.2618845795629e+19,14.706,221.86,1.2925518851185e+17,620.393,594.585,600.732,43.229,143.653,38.197,0.316,-5.078,19.505,0.0595,-5.928,-0.056,32.804,-0.231,-1.185,0
1.72064377403137e+16,-0.317,0.924,0.687,19.237,567.318,36.739,1.2715122348816e+19,16.139,197.022,2.3780211151582e+17,620.799,596.029,598.38,43.185,160.14,38.028,0.445,-4.208,23.104,0.0596,-5.3420000000000005,-0.067,32.406,-0.224,-1.152,0
1.6676994582156e+16,-0.315,0.903,0.6809999999999999,19.245,568.896,32.03,1.2783302747383e+19,16.789,219.577,3.26345474938438e+17,620.4169999999998,585.359,591.869,43.315,142.005,38.649,0.5579999999999999,-5.422999999999999,16.675,0.0585,-5.8610000000000015,-0.094,34.304,-0.209,-1.074,1
1.53165967276769e+16,-0.313,0.884,0.6779999999999999,19.261,570.453,31.539,1.293227055617e+19,15.408,240.651,3.94885278779965e+17,620.0740000000002,584.376,588.123,43.562,140.114,39.82,0.637,-5.784,16.191,0.0584,-5.907,-0.07400000000000001,37.834,-0.17600000000000002,-0.903,0
1.68858877562737e+16,-0.311,0.868,0.675,19.253,571.802,26.779,1.3052780969693e+19,16.409000000000002,306.134,4.43421523040141e+17,618.571,574.994,581.558,43.466,121.453,39.43,0.679,-7.044,12.235,0.0575,-6.853,-0.092,36.769,-0.202,-1.036,1
1.83403120770677e+16,-0.309,0.855,0.6709999999999999,19.255,573.206,28.168000000000006,1.3144833987951e+19,14.636,332.061,4.71954207718834e+17,616.0930000000002,574.929,578.243,43.488,126.355,39.536,0.687,-5.431,12.211,0.0575,-6.947,-0.059,37.1,-0.312,-1.592,1
1.83605864226786e+16,-0.306,0.8420000000000001,0.664,19.336,574.891,34.492,1.3208429610944e+19,16.136,320.305,4.80483332816372e+17,614.271,591.067,584.655,44.778,151.58700000000005,45.458,0.6679999999999999,-1.489,44.11600000000001,0.0591,-4.992,0.042,52.963,-0.228,-1.163,0
1.8171328636071e+16,-0.304,0.831,0.654,19.363,576.623,35.874,1.3243567838672e+19,16.082,307.358,4.69008898332688e+17,612.496,590.42,587.538,45.18600000000001,155.885,47.187,0.631,-0.701,43.379,0.059,-5.7429999999999986,0.07,56.758,-0.092,-0.471,0
1.91315062723814e+16,-0.303,0.8220000000000001,0.6409999999999999,19.363,578.307,35.113,1.3250248671136e+19,14.698,313.248,4.37530904267588e+17,610.721,583.32,585.429,45.18600000000001,151.594,47.187,0.581,-2.132,35.73300000000001,0.0583,-6.25,0.076,56.758,-0.1,-0.516,1
1.89630115144563e+16,-0.3,0.809,0.625,19.37,580.069,37.115,1.3228472108335e+19,14.489,319.493,3.86049350621266e+17,609.261,585.95,585.689,45.305,158.608,47.698,0.525,0.101,40.281,0.0586,-5.327000000000001,0.175,57.893,-0.093,-0.478,0
1.97824199654349e+16,-0.298,0.79,0.607,19.411,581.705,33.821,1.317823815027e+19,15.816,322.313,3.14564237393592e+17,607.581,582.376,584.033,45.932,147.187,50.31800000000001,0.467,-0.342,36.217,0.0582,-6.106,0.174,63.351000000000006,-0.055,-0.282,0
1.8008738360464e+16,-0.29600000000000004,0.7709999999999999,0.586,19.445,583.263,31.823,1.3099546796939e+19,17.516,331.42800000000005,2.23075564584698e+17,606.06,581.009,582.521,46.464,140.259,52.435,0.41,1.046,34.656,0.0581,-6.072,0.213,67.273,0.12,0.622,0
1.83311056228654e+16,-0.293,0.755,0.563,19.441,584.819,31.536,1.2992398048344e+19,15.401,338.7630000000001,1.11583332194517e+17,604.817,583.85,583.186,46.41,139.97899999999998,52.163,0.35600000000000004,1.5519999999999998,40.838,0.0584,-3.963,0.21,66.369,0.133,0.688,0
1.87341243015559e+16,-0.29100000000000004,0.741,0.55,19.439,586.385,31.368,1.2947881208985e+19,15.245,335.2530000000001,4.2272487380222e+16,603.789,590.585,586.885,46.385,141.019,52.04,0.373,-0.08199999999999999,53.104,0.0591,-1.569,0.208,65.94800000000001,0.15,0.777,0
2.1777602525754e+16,-0.28800000000000003,0.732,0.544,19.445,587.985,32.535,1.2894323258783e+19,16.117,338.749,9.96097032453489e+16,602.788,586.5269999999998,586.706,46.477,143.983,52.414,0.429,-0.659,46.35,0.0587,-1.355,0.204,66.68,0.159,0.825,0
2.73095807705523e+16,-0.28600000000000003,0.73,0.542,19.431,589.6519999999998,34.23,1.2855294177391e+19,14.72,332.194,1.46881052325511e+17,601.654,588.101,587.404,46.291,149.97299999999996,51.449,0.484,0.82,49.27,0.0588,-1.33,0.194,63.271,0.15,0.78,0
2.88614781270501e+16,-0.284,0.732,0.542,19.428,591.281,33.527,1.2847769695575e+19,15.336,309.241,1.8408653462025e+17,600.0509999999998,583.969,585.686,46.243,146.627,51.197,0.522,-0.338,42.228,0.0584,-0.237,0.182,62.383,0.131,0.679,0
3.29750464314301e+16,-0.282,0.7390000000000001,0.541,19.434,592.689,28.699,1.281103722092e+19,13.519,309.517,2.11226150129893e+17,598.004,568.256,576.971,46.349,126.718,51.655,0.5379999999999999,-2.425,25.845,0.0568,-2.758,0.173,63.415,0.131,0.6779999999999999,0
3.31084702036929e+16,-0.28,0.745,0.5379999999999999,19.453,593.8580000000002,23.615,1.2745096753426e+19,12.546,358.547,2.28299898854244e+17,595.646,551.058,564.015,46.645,105.271,52.933,0.5329999999999999,-5.155,17.282,0.0551,-4.163,0.199,66.212,0.113,0.586,0
3.30982284514737e+16,-0.278,0.748,0.532,19.49,594.683,16.688,1.2649948293094e+19,15.012,521.31,2.35307780793434e+17,592.244,518.99,541.502,47.253,74.22399999999998,55.442,0.513,-11.109000000000002,10.044,0.0519,-9.73,0.235,71.111,0.155,0.8009999999999999,1
3.32049129251687e+16,-0.275,0.7509999999999999,0.525,19.502,595.347,13.396,1.2525591839924e+19,12.53,734.2,2.322497959472e+17,588.536,506.064,523.783,47.441,59.783,56.192,0.48,-14.311,8.391,0.0506,-14.380999999999998,0.165,72.447,0.157,0.81,1
3.33812861804985e+16,-0.273,0.753,0.514,19.533,595.976,12.699000000000002,1.2372027393915e+19,12.008,941.113,2.19125944315675e+17,584.669,501.845,512.814,47.953,56.547,58.182,0.44,-14.438,7.896,0.0502,-15.002,0.17,75.745,0.22,1.137,1
3.33498948626496e+16,-0.268,0.754,0.501,19.54,596.635,13.344,1.2189254955067e+19,13.48,1094.0,1.95936225899119e+17,580.745,504.405,508.609,48.056,59.38399999999999,58.577,0.396,-14.232,11.587,0.0504,-13.529000000000002,0.177,76.36399999999998,0.246,1.273,1
3.08257367319389e+16,-0.264,0.757,0.486,19.556,596.759,2.387,1.1977274523381e+19,13.403,1362.0,1.62680640697139e+17,575.745,476.384,492.497,48.31399999999999,11.106,59.552,0.35200000000000004,-18.423,7.665,0.0476,-18.699,0.185,77.86399999999998,0.263,1.362,1
3.17131963220615e+16,-0.26,0.7659999999999999,0.476,19.582,596.5880000000002,-3.116,1.1800594184598e+19,10.84,1592.0,1.58599242680893e+17,570.903,476.972,484.734,48.738,-15.339,61.117,0.358,-16.064,8.424,0.0477,-18.099,0.171,80.11,0.295,1.531,1
3.11220261258757e+16,-0.256,0.78,0.515,19.587,596.388,-3.539,1.2103421713746e+19,10.446,1709.0,1.24594487583611e+18,566.644,491.137,487.935,48.81800000000001,-18.019,61.408,0.66,-10.874,25.608,0.0491,-15.468,0.142,80.51100000000002,0.392,2.04,1
3.2574087240271e+16,-0.253,0.797,0.581,19.694000000000006,596.302,-1.46,1.2350758455637e+19,10.769,1671.0,2.0670252211452e+18,563.35,521.423,504.679,50.511,-7.726,66.95,1.024,0.469,49.326,0.0521,-10.692,0.253,86.74799999999998,0.457,2.376,0
3.21223440637546e+16,-0.249,0.815,0.66,19.662,596.2330000000002,-1.207,1.2654324237942e+19,10.287,1641.0,2.79845336955506e+18,559.8330000000002,513.078,508.878,50.01,-6.27,64.094,1.3330000000000002,1.386,44.74100000000001,0.0513,-13.124,0.223,78.62,0.43,2.236,0
3.16477763482573e+16,-0.246,0.83,0.7390000000000001,19.7,595.6080000000002,-10.041,1.3019633412907e+19,11.042,1657.0,3.37720708548428e+18,556.359,503.706,506.292,50.596,-56.225,65.874,1.5419999999999998,0.371,39.883,0.0504,-14.121,0.255,80.898,0.468,2.436,0
3.21559464333355e+16,-0.242,0.8440000000000001,0.8140000000000001,19.691,594.765,-13.073,1.33406798769e+19,9.697,1673.0,3.78317076744405e+18,553.173,504.419,505.356,50.466,-75.858,65.146,1.646,0.003,40.457,0.0504,-14.229,0.26,78.92399999999998,0.46,2.393,0
3.32130990613292e+16,-0.239,0.852,0.878,19.711,593.982,-12.3,1.3617463629923e+19,10.622,1691.0,4.0163444154351e+18,550.115,502.862,504.109,50.776,-70.52600000000002,66.082,1.661,5.558,39.497,0.0503,-13.889,0.28300000000000003,80.181,0.471,2.445,0
3.32549313802258e+16,-0.235,0.857,0.93,19.739,593.2669999999998,-11.239,1.3849984671974e+19,11.94,1672.0,4.0767280294567e+18,547.1709999999998,507.703,505.906,51.202,-64.28399999999999,67.335,1.607,6.443,44.294,0.0508,-10.656,0.305,81.796,0.502,2.609,0
3.28299084700098e+16,-0.231,0.863,0.968,19.746,592.691,-9.157,1.4038243003054e+19,10.965,1652.0,3.96432160950904e+18,544.823,514.911,510.409,51.307,-51.905,67.641,1.508,4.841,51.037,0.0515,-6.56,0.293,82.182,0.5,2.6,0
3.22965409832869e+16,-0.228,0.872,0.993,19.843,591.764,-14.061,1.4182238623163e+19,10.545,1635.0,3.67912515559234e+18,542.337,509.791,510.1,52.779,-83.41,71.567,1.38,-2.231,46.38399999999999,0.051,-1.773,0.353,86.56200000000003,0.5820000000000001,3.0210000000000004,0
3.16256360098327e+16,-0.225,0.882,1.005,19.85,590.509,-18.227,1.4281971532301e+19,10.634,1637.0,3.22113866770625e+18,540.058,506.639,508.37,52.879,-112.925,71.815,1.239,-1.255,43.534,0.0507,0.114,0.348,86.807,0.596,3.0980000000000003,0
2.98540052687232e+16,-0.222,0.8909999999999999,1.006,19.946,588.933,-22.005,1.4337441730467e+19,11.234000000000002,1637.0,2.59036214585105e+18,537.649,502.665,505.517,54.267,-141.822,74.985,1.095,-0.207,39.924,0.0503,0.163,0.412,89.65700000000002,0.691,3.588,0
2.92615282879237e+16,-0.22,0.904,0.997,19.938,587.3,-23.122,1.4357146557243e+19,10.252,1610.0,1.79145391600402e+18,534.242,488.836,497.177,54.148,-147.026,74.342,0.96,-3.089,29.87,0.0489,-3.087,0.399,88.132,0.602,3.113,0
3.00003876122718e+16,-0.217,0.918,1.021,19.89,585.244,-27.844,1.4983385152968e+19,7.375,1591.0,1.79038990167697e+18,530.5419999999998,479.421,488.299,53.332,-185.0,70.08800000000001,1.077,-4.662,24.891,0.0479,0.638,0.334,78.321,0.527,2.721,0
2.98513031783863e+16,-0.214,0.928,1.061,19.901,583.418,-25.618,1.5538492958621e+19,9.013,1581.0,1.56886353239068e+18,527.004,477.176,482.737,53.503,-164.347,70.508,1.258,-6.013,23.788,0.0477,0.043,0.32,78.929,0.539,2.782,0
3.11741562566755e+16,-0.212,0.938,1.106,19.906,581.464,-27.005,1.6043102678283e+19,9.338,1540.0,2.15658312215731e+18,523.319,475.398,479.068,53.57100000000001,-175.87400000000005,70.67699999999998,1.412,-7.673999999999999,22.852,0.0475,-3.205,0.319,79.179,0.536,2.765,1
3.50714325279653e+16,-0.209,0.95,1.147,19.91,579.543,-26.423,1.6653840639971e+19,8.269,1471.0,2.61323357446721e+18,519.9490000000002,481.297,480.182,53.62300000000001,-172.84,70.808,1.5019999999999998,-5.589,33.046,0.0481,-7.695,0.21600000000000005,79.378,0.499,2.571,0
3.50265189504718e+16,-0.207,0.959,1.181,19.891,577.697,-25.538,1.7203933154813e+19,8.531,1378.0,2.93881488932025e+18,516.735,484.581,482.382,53.29600000000001,-166.197,69.08,1.525,-4.354,38.338,0.0485,-5.5539999999999985,0.229,75.189,0.446,2.292,0
3.43379816220521e+16,-0.204,0.966,1.205,19.891,575.7919999999998,-26.253,1.769338022281e+19,9.979,1258.0,3.13332706671618e+18,513.323,481.482,481.932,53.3,-171.40200000000004,69.09,1.49,-4.214,35.269,0.0481,-4.412,0.191,75.206,0.45,2.315,0
3.60721891006197e+16,-0.201,0.975,1.217,19.885,573.943,-25.679,1.8122181843962e+19,8.087,1079.0,3.19677010665564e+18,509.695,481.745,481.838,53.202,-166.45,68.558,1.411,-1.4509999999999998,35.778,0.0482,-4.495,0.194,73.863,0.446,2.295,0
2.6247301354643e+16,-0.198,0.98,1.217,19.884,571.935,-27.766,1.8490338018268e+19,8.036,919.511,3.12914400913798e+18,505.8130000000001,470.073,475.956,53.18899999999999,-180.694,68.48899999999999,1.304,-1.95,25.425,0.047,-6.521,0.173,73.685,0.44,2.261,1
2.40958330917825e+16,-0.195,0.979,1.207,19.881,569.979,-27.401,1.879784874573e+19,8.867,728.992,2.93044877416346e+18,501.758,466.454,471.205,53.127,-176.05,68.139,1.181,-2.247,23.017,0.0466,-8.125,0.142,72.747,0.45,2.313,1
2.32046733944992e+16,-0.192,0.975,1.188,19.848,568.435,-22.359,1.9044714026346e+19,9.157,504.735,2.60068440173209e+18,498.372,482.398,476.802,52.538,-138.92,64.90899999999999,1.052,1.472,48.23,0.0482,-6.314,0.102,64.434,0.42,2.16,0
2.31640875567038e+16,-0.188,0.97,1.16,19.847,567.0980000000002,-20.198,1.9230933860117e+19,9.501,349.717,2.13985089184373e+18,495.283,475.58,476.191,52.526,-120.366,64.839,0.924,-1.188,41.456,0.0476,-6.711,0.004,64.26100000000001,0.413,2.123,0
2.45326810070373e+16,-0.185,0.966,1.125,19.847,565.957,-17.861,1.9356508247042e+19,7.864,256.708,1.54794824449864e+18,492.659,472.322,474.256,52.53,-102.708,64.854,0.8029999999999999,-2.53,38.445,0.0472,-6.774,-0.003,64.301,0.395,2.029,0
2.58052100695812e+16,-0.182,0.964,1.088,19.839,564.9580000000002,-15.896,1.9488453959287e+19,9.192,241.37,8.47494659538813e+17,491.207,475.441,474.849,52.387,-89.86200000000002,64.051,0.713,-1.255,43.06399999999999,0.0475,-5.416,-0.106,62.185,0.349,1.7919999999999998,0
3.22132535827397e+16,-0.18,0.966,1.07,19.835,563.632,-20.031,1.9968551523704e+19,7.42,240.111,3.82442088428208e+17,490.227,476.655,475.752,52.31800000000001,-119.393,63.662,0.758,-1.057,44.93899999999999,0.0477,-2.492,-0.103,61.151,0.334,1.712,0
3.23886797258793e+16,-0.177,0.967,1.06,19.828,562.275,-20.448,2.0367997266159e+19,8.332,242.621,6.96903690264117e+17,489.329,474.915,475.333,52.179,-122.07,62.87,0.8390000000000001,1.03,42.592,0.0475,-0.94,-0.062,59.034,0.295,1.508,0
3.22230657349008e+16,-0.174,0.969,1.054,19.837,560.719,-23.049,2.0926567505887e+19,8.155,249.26,9.52535783125942e+17,488.103,467.61300000000006,471.473,52.338,-140.06,63.455,0.906,0.248,33.922,0.0468,-2.004,-0.064,60.851000000000006,0.298,1.523,0
4.0830692735254e+16,-0.171,0.976,1.048,19.806,559.089,-24.331,2.1461647260587e+19,7.806,277.782,1.14933836701408e+18,487.436,456.38,463.926,51.769,-146.749,60.253,0.941,-5.394,24.845,0.0456,-4.001,-0.1,52.653,0.251,1.283,0
4.71510421138366e+16,-0.16899999999999998,0.987,1.038,19.848,557.395,-25.795,2.1930582892414e+19,7.221,352.255,1.28731144192826e+18,486.154,438.518,451.222,52.475,-152.439,62.87,0.941,-7.792999999999998,16.602999999999998,0.0439,-8.888,-0.061,60.409,0.266,1.36,0
4.74738976208648e+16,-0.166,0.997,1.024,19.822,555.355,-31.137,2.2333374401368e+19,6.72,557.862,1.36645500786835e+18,483.314,405.935,428.579,51.985,-183.55,60.25899999999999,0.912,-14.055,9.732,0.0406,-16.23,-0.069,54.312,0.235,1.199,0
4.71860164978128e+16,-0.16399999999999998,1.006,1.005,19.925,553.257,-31.538,2.2670021787448e+19,7.223,674.721,1.3867690648345e+18,479.601,410.022,419.3,53.69,-188.879,65.968,0.8590000000000001,-13.76,14.886,0.041,-14.842,0.034,67.92399999999999,0.231,1.1740000000000002,0
4.86449502958779e+16,-0.162,1.014,0.981,19.952,551.164,-31.953000000000007,2.2940525050655e+19,6.349,828.7439999999998,1.34825361282643e+18,475.869,401.12,410.21,54.125,-188.356,67.251,0.7909999999999999,-15.847,13.0,0.0401,-16.736,0.067,70.425,0.29100000000000004,1.4780000000000002,0
4.63619859860321e+16,-0.16,1.018,0.953,19.952,549.104,-31.656,2.3144884190988e+19,7.104,981.507,1.25090865184467e+18,472.421,400.275,405.24300000000005,54.114,-185.406,67.197,0.716,-15.716,12.82,0.04,-14.848,0.067,70.303,0.252,1.28,0
3.83717288037556e+16,-0.158,1.018,0.921,19.872,547.31,-28.376,2.3283099208448e+19,6.408,1078.0,1.09473418188882e+18,469.189,407.475,406.359,52.643,-161.437,60.131,0.637,-12.861,23.363000000000003,0.0407,-12.644,-0.009000000000000001,55.65600000000001,0.181,0.919,0
3.35416513534763e+16,-0.156,1.013,0.8859999999999999,19.886,545.74,-24.8,2.3355170103035e+19,7.199,1089.0,8.7973020295902e+17,466.711,428.517,417.4380000000001,52.87,-141.319,60.877,0.56,-6.105,45.737,0.0429,-11.17,0.039,57.334,0.175,0.887,0
2.86569356228914e+16,-0.154,1.008,0.853,19.893,543.821,-29.574,2.3471222700541e+19,7.0379999999999985,1125.0,6.55649609483026e+17,463.494,411.195,414.317,52.981,-172.676,61.242,0.518,-6.231,35.721,0.0411,-13.538,0.046,58.164,0.154,0.7809999999999999,0
2.8600668321779e+16,-0.14800000000000002,1.003,0.86,19.906,541.684,-32.224000000000004,2.4515565893251e+19,5.174,1139.0,1.92792657762923e+18,459.814,404.503,409.41,53.192,-192.317,61.938,0.7170000000000001,-0.353,32.512,0.0405,-14.359000000000002,0.059,59.76,0.16,0.8109999999999999,0
3.06665430439403e+16,-0.142,0.993,0.888,19.894,539.538,-32.493,2.5787260080974e+19,6.021,1157.0,2.82351514060168e+18,456.202,401.439,405.424,52.978,-193.225,60.931,0.971,-2.093,31.023000000000003,0.0401,-15.565,0.055,57.653,0.051,0.259,0
3.0787592944867e+16,-0.136,0.981,0.925,19.916,536.991,-36.956,2.716086537649e+19,5.2810000000000015,1199.0,3.86640652946375e+18,452.345,390.912,398.168,53.338,-229.147,62.139,1.187,-2.545,26.212,0.0391,-17.989,0.081,60.497,0.066,0.334,0
2.95948760957098e+16,-0.131,0.966,0.964,19.944000000000006,533.971,-41.871,2.8455860453727e+19,5.585,1284.0,4.67108102737691e+18,448.17,377.415,387.791,53.792,-271.85900000000004,63.615,1.33,-5.711,21.277,0.0377,-20.53,0.116,63.82,-0.002,-0.009000000000000001,0
2.97878853484864e+16,-0.125,0.949,0.999,19.916,531.008,-41.29,2.9672245312685e+19,6.015,1375.0,5.23753863434194e+18,444.512,379.119,383.455,53.264,-266.627,61.132,1.395,-6.959,23.402,0.0379,-18.924,0.079,58.486,-0.022,-0.113,0
2.97786124048778e+16,-0.12,0.936,1.026,19.933,528.125,-40.321,3.0810019953362e+19,5.48,1446.0,5.56577935035846e+18,441.336,384.11800000000005,383.787,53.551,-259.527,62.083,1.393,-10.361,29.877,0.0384,-15.834,0.127,60.684,0.043,0.218,0
2.66814184738931e+16,-0.115,0.922,1.044,19.956,525.248,-40.668,3.186918437576e+19,5.265,1527.0,5.6558031754258e+18,438.02,377.698,380.742,53.932,-258.881,63.323,1.34,-8.146,26.518,0.0378,-13.869000000000002,0.108,63.465,0.055,0.275,0
2.59778954070124e+16,-0.11,0.906,1.052,19.891,522.332,-41.675,3.2849738579878e+19,5.5870000000000015,1634.0,5.50761010954515e+18,434.417,367.304,374.023,52.695,-262.452,57.794,1.252,-9.196,21.873,0.0367,-9.517,0.07,52.213,-0.015,-0.075,0
2.6234552089914e+16,-0.105,0.89,1.05,19.914,519.144,-45.341,3.3751682565716e+19,5.26,1802.0,5.12120015271546e+18,429.903,345.8780000000001,359.95,53.08600000000001,-286.909,59.119,1.144,-13.84,15.389,0.0346,-15.644,-0.011,55.279,0.005,0.024,1
3.58754343747598e+16,-0.1,0.88,1.039,19.985,515.69,-49.604,3.4575016333274e+19,4.542,2104.0,4.49657330493778e+18,424.277,315.801,337.876,54.247,-310.838,62.795,1.026,-19.214,10.36,0.0316,-21.27,0.033,63.042,0.095,0.477,1
3.89771638564971e+16,-0.096,0.872,1.021,20.119,512.372,-48.085,3.5319739882553e+19,4.632,2313.0,3.63372956621144e+18,418.976,322.456,330.166,56.307,-298.6670000000001,68.343,0.906,-14.562,17.334,0.0322,-19.441,0.16699999999999998,72.669,0.228,1.148,1
3.92088477822553e+16,-0.091,0.8640000000000001,0.996,20.134,509.115,-47.169,3.5985853213551e+19,4.121,2429.0,2.53266893653633e+18,413.861,328.3130000000001,329.2390000000001,56.528,-293.121,68.878,0.79,-13.401,23.449,0.0328,-19.428,0.262,73.498,0.249,1.251,1
3.85437542783484e+16,-0.087,0.853,0.965,20.132,506.032,-45.002,3.6573356326271e+19,5.151,2491.0,1.19339141591283e+18,409.495,339.094,334.167,56.483,-277.463,68.69,0.682,-11.720999999999998,33.942,0.0339,-20.868,0.245,73.123,0.247,1.243,1
4.01318909102665e+16,-0.08199999999999999,0.836,0.93,20.115,503.17,-41.405,3.7104087711048e+19,5.83,2439.0,621318205865984.0,406.098,364.531,349.349,56.158,-257.59,67.329,0.588,-3.486,52.04,0.0365,-11.348,0.222,70.366,0.234,1.177,1
4.0750309026238e+16,-0.077,0.8220000000000001,0.894,20.117,500.172,-42.682,3.7613210321396e+19,5.194,2293.0,7999539636862976.0,402.094,362.28,355.815,56.19300000000001,-269.775,67.421,0.517,-1.368,50.608,0.0362,-10.438,0.211,70.531,0.27,1.358,1
3.84699985350677e+16,-0.073,0.809,0.857,20.205,497.169,-42.924,3.812854224921e+19,4.774,2159.0,1.41908297942303e+16,398.221,359.3880000000001,357.601,57.504,-270.276,70.67699999999998,0.458,3.906,48.604,0.0359,-10.475,0.31,76.01100000000002,0.358,1.804,1
3.77219895851194e+16,-0.069,0.794,0.8190000000000001,20.232,494.289,-41.694,3.8566814081347e+19,5.362,2005.0,1.91951886774436e+16,394.562,362.544,360.07199999999995,57.902,-259.256,71.594,0.406,14.800999999999998,51.07,0.0363,-7.2570000000000014,0.316,77.423,0.385,1.94,1
3.51803324671208e+16,-0.065,0.779,0.78,20.139,491.596,-39.025,3.8928025817808e+19,5.629,1785.0,2.30126162875515e+16,391.337,378.689,369.381,56.102,-242.372,64.51899999999999,0.359,17.439,61.965,0.0379,0.338,0.196,63.731,0.3,1.513,1
3.43822947494715e+16,-0.061,0.763,0.74,20.115,489.204,-34.864000000000004,3.9212177458592e+19,5.355,1540.0,2.56431126237675e+16,388.851,402.084,385.732,55.649,-215.217,62.854,0.316,22.47,72.367,0.0402,6.057,0.2,60.734,0.28,1.412,0
3.36309255136883e+16,-0.057,0.746,0.701,20.171,486.715,-36.265,3.94192690037e+19,5.812,1286.0,2.70866776863539e+16,386.147,393.788,389.76,56.475,-224.063,65.025,0.276,16.129,65.012,0.0394,2.518,0.238,64.87,0.343,1.732,0
3.3164370552121e+16,-0.053,0.7290000000000001,0.6609999999999999,20.111,484.094,-37.912,3.9549300453132e+19,5.522,1058.0,2.73433114755727e+16,383.435,386.265,388.013,55.342,-235.86,61.02,0.24,5.9620000000000015,58.7,0.0386,2.268,0.155,57.755,0.273,1.378,0
3.24415379197867e+16,-0.049,0.71,0.622,20.102,481.35,-39.423,3.9602271806886e+19,5.495,874.2819999999998,2.64130139908997e+16,380.871,379.451,383.732,55.176,-246.941,60.448,0.206,4.74,53.238,0.0379,3.307,0.211,56.76,0.295,1.49,0
