size3mom,price3rsiUSD,mining_profitability3roc,activeaddresses30mom,size30rsi,hashrate14mom,mediantransactionvalue7rsiUSD,mining_profitability7std,median_transaction_fee3trxUSD,mediantransactionvalue14rocUSD,size30trx,price7varUSD,mediantransactionvalue14rsiUSD,size30std,sentinusdUSD,priceUSD,sentbyaddress30var,hashrate3std,hashrate90roc,hashrate7trx,price7momUSD,top100cap,confirmationtime3ema,mediantransactionvalue14smaUSD,confirmationtime30ema,mediantransactionvalueUSD,median_transaction_fee7rocUSD,difficulty14var,category
-17396.0,79.635,16.543,-5704,48.29,26555548248919.0,58.88,588.374,0.618,-1.248,-0.423,5.902,54.42100000000001,38030.0,75161721.0,106.072,34251326,25313024462007.0,189.719,0.685,3.217,20.083,9.148,81.203,8.631,97.501,3.128,3142952798137.0,0
-42634.0,36.253,-7.979,-24689,46.845,37218243456988.0,46.5,535.095,0.28,-6.336,-0.429,4.4910000000000005,47.895,37524.0,44643504.0,103.671,31593382,21503637368740.0,180.519,0.902,3.4210000000000003,20.048,8.665,80.85,8.602,73.044,3.412,3343248418336.0,0
-51572.0,21.605,-13.305,-32907,45.783,32701366579465.0,43.245,465.659,-0.218,-8.582,-0.438,3.46,46.07,37934.0,34190220.0,101.679,33037408,15982281131571.0,223.088,1.171,1.324,20.08,8.696,80.41,8.61,65.53699999999999,1.319,3401299548182.0,0
3319.0,10.945,-14.329,-4762,48.945,11004497239347.0,50.979,384.136,-0.846,-0.145,-0.444,6.171,50.032,37541.0,59707208.0,98.478,32898781,20589481377042.0,192.359,1.157,-2.3680000000000003,20.082,9.148,80.402,8.674,80.036,-2.3480000000000003,3317106187677.0,0
10335.0,8.521,-5.38,-8276,48.188,17572673215560.0,49.5,373.384,-1.228,-5.638,-0.45,10.911,49.299,37599.0,69372457.0,97.247,32179515,19358739835083.0,225.843,1.033,-6.415,20.03,9.16,80.072,8.706,77.311,-6.189,3090668336818.0,1
13924.0,23.967,1.926,-8998,47.449,17758234070651.0,53.312,340.136,-1.152,-4.519,-0.456,11.973,51.158,37452.0,61035647.0,98.0,32180436,19113731844282.0,214.286,1.0759999999999998,-7.104,20.052,8.718,79.788,8.677999999999999,83.884,-6.759,2721985995608.0,0
-7995.0,16.291,4.159,-15203,48.209,-1426011211465.0,51.346,292.707,-1.088,-24.16,-0.461,11.17,50.294,34888.0,54164327.0,96.6,31408968,16345532348748.0,159.89,1.004,-9.226,20.083,8.67,77.945,8.674,81.02600000000002,-8.719,2211059164045.0,0
7393.0,6.528,-8.17,-11945,49.109,28841555444514.0,49.94,206.975,-1.472,-18.207,-0.463,11.584,49.703,33263.0,60481929.0,92.242,29536847,12868482395136.0,185.704,1.014,-13.83,20.103,8.596,76.686,8.665,79.156,-13.039,1557887842130.0,0
-14973.0,4.0539999999999985,-10.473,-17247,46.021,27884901141137.0,47.183,230.911,-1.93,-16.912,-0.469,14.746,48.578,32977.0,47169772.0,89.28299999999999,29140424,11572443795513.0,203.474,1.033,-14.388,20.145,8.558,75.585,8.655,75.736,-13.879,838127412556.0,1
-34808.0,13.163,-25.455,-24987,44.732,28559494754312.0,38.857,435.013,-1.88,13.54,-0.479,13.452,44.935,34677.0,36873230.0,89.829,31042457,9158749103849.0,167.919,1.138,-11.85,20.147,8.985,76.133,8.704,64.357,-11.655,293826908774.0,0
-22043.0,6.265,-14.369000000000002,870,47.148,7770008870281.0,64.808,497.985,-2.123,60.094,-0.489,19.2,57.291,35014.0,74052236.0,85.60799999999998,31548492,9042392398757.0,168.87900000000005,1.146,-12.87,20.211,9.078,78.952,8.734,105.117,-13.069,500355137479.0,0
11575.0,4.328,-15.829,-1670,47.606,22411075105637.0,60.386,532.806,-2.366,20.014,-0.498,25.05,55.31399999999999,35123.0,60905043.0,83.204,31256846,8566582300196.0,176.301,1.095,-14.043,20.251,9.245,80.132,8.777999999999999,99.089,-14.441,666227255933.0,0
-6597.0,3.221,6.8020000000000005,-13830,44.487,57182958956212.0,71.602,477.715,-2.466,71.24600000000002,-0.512,24.032,62.27,37999.0,66185980.0,81.42399999999998,30337423,11737061448162.0,223.59,1.135,-16.576,20.262,8.536,83.965,8.717,128.995,-16.914,791443264134.0,0
-16057.0,1.966,-14.188,-17763,45.806,43363188317259.0,48.108,399.592,-2.634,30.986,-0.528,21.371,49.902,39236.0,66755739.0,78.461,28302446,16505213236306.0,260.058,1.262,-18.138,20.347,8.631,85.398,8.717,84.779,-18.777,876003162084.0,0
-27074.0,0.948,-5.136,-18158,45.113,35089572322369.0,43.951,334.969,-3.2230000000000003,-24.252,-0.546,30.813,47.398,40016.0,78121324.0,73.017,27506994,7404283282044.0,202.202,1.383,-19.225,20.429,8.187000000000001,83.709,8.654,73.85600000000002,-20.842,919906949781.0,0
-1724.0,0.474,-22.06,-16732,44.523,20040128453348.0,36.838,304.226,-4.291,-27.535,-0.5660000000000001,55.23,42.951,41411.0,45930142.0,66.0,28208684,2260409113769.0,201.532,1.477,-23.282,20.543000000000006,7.944,82.272,8.593,52.931,-26.077,923154627228.0,1
-21166.0,28.966,-9.855,-24921,43.708,38708988275722.0,38.756,367.369,-3.891,-13.94,-0.591,46.195,43.89100000000001,42249.0,44586656.0,69.751,30645499,18085706076090.0,226.849,1.69,-20.078,20.535,7.843,81.62,8.538,56.401,-22.351,885746194422.0,1
4252.0,50.495,-2.447,4788,46.003,52256420770822.0,48.161,330.88699999999994,-2.404,-7.324,-0.614,33.588,48.566,42987.0,61256824.0,73.54899999999998,30396842,14699057837621.0,205.819,1.806,-12.058,20.592,7.671,81.20100000000002,8.471,74.17399999999998,-14.086,807681651365.0,0
18999.0,44.832,0.6970000000000001,11386,47.07100000000001,55375392083105.0,56.403,326.355,-1.358,20.201,-0.635,22.707,53.015,42736.0,83822707.0,72.494,30019602,6570789661951.0,190.972,1.878,-10.71,20.6,7.728,82.31700000000002,8.427,92.929,-12.873,688960998056.0,1
16887.0,64.57,20.327,3895,45.969,28736834001518.0,62.323,210.925,-0.124,29.721,-0.655,14.063,56.452,43471.0,82089924.0,75.98899999999998,30352185,6239038035329.0,198.724,1.818,-5.435,20.575,7.556,84.09700000000002,8.359,108.816,-6.675,529584234495.0,1
20730.0,80.809,-16.782,6748,48.651,87077038075179.0,72.782,271.082,1.474,81.85600000000002,-0.6709999999999999,20.15,63.437,43358.0,85910822.0,81.5,34657864,38243558835175.0,277.771,2.073,3.0380000000000003,20.594,7.916,88.835,8.354,147.352,3.873,1993535177604.0,1
48677.0,86.641,-12.362,14688,52.667,61600356888901.0,52.523,292.501,2.688,28.174,-0.675,37.153,52.613,45278.0,86499952.0,84.999,43618046,36717030747801.0,261.79900000000004,2.252,11.982,20.506,8.633,90.428,8.418,101.457,16.410999999999998,3023345738807.0,1
22519.0,90.481,-3.3110000000000004,-3225,48.753,25041052133948.0,48.539,321.293,3.357,18.646,-0.6759999999999999,40.765,50.278,45184.0,76915130.0,88.095,43506260,42368105551075.0,209.226,2.011,22.095,20.417,8.902999999999997,91.436,8.467,89.85700000000001,33.477,3893972197752.0,1
-17867.0,90.561,16.511,-27360,46.956,44696033198059.0,39.327,313.769,3.153,-8.087,-0.679,38.583,44.631,45342.0,50952100.0,88.156,43063665,31982157309499.0,255.175,1.86,18.405,20.359,8.637,91.065,8.461,59.152,26.388,4729034406743.0,1
-47037.0,92.362,17.135,8515,47.788,50557926700617.0,47.096,304.367,2.705,-24.355,-0.68,36.848,48.743,44985.0,62391365.0,89.295,41994725,26465640343101.0,218.638,1.71,15.746,20.322,8.709,89.236,8.481,79.516,21.409,5326288392552.0,1
-4590.0,93.406,-7.466,17436,48.447,53141912512369.0,54.669,303.891,2.196,3.229,-0.68,22.065,52.95,44896.0,85184133.0,89.925,39699053,2935677959852.0,224.702,1.579,17.430999999999994,20.283,8.745,89.465,8.501,102.289,24.046,5685734155178.0,0
3498.0,67.96600000000001,9.902,6105,47.405,37404553761681.0,50.056,307.802,1.486,-30.445,-0.68,7.619,50.487,43976.0,95551741.0,88.775,39543587,2975849248401.0,199.733,1.422,12.786,20.35,8.285,86.65899999999998,8.457,89.723,16.827,5807371694622.0,0
12131.0,37.462,-9.101,-384,49.225,41120719234501.0,53.34,288.634,0.596,16.43,-0.677,2.4730000000000003,52.2,41989.0,86644801.0,86.48299999999998,39557816,9578491667513.0,279.991,1.347,4.984,20.664,8.615,87.654,8.488999999999999,98.708,6.115,5691201010883.0,0
-14019.0,21.083,-2.96,-10386,47.12600000000001,32376865689433.0,47.328,218.825,-0.318,13.505,-0.675,3.621,49.168,38492.0,68341011.0,83.838,38806517,9682644654545.0,238.497,1.229,-1.161,20.55,8.517999999999999,88.367,8.484,83.83,-1.366,5337222103962.0,1
-17843.0,21.462,-13.572,-15245,45.737,49273727619613.0,36.644,203.645,-0.7390000000000001,-3.944,-0.677,5.457000000000002,43.18,35486.0,41196879.0,83.85799999999998,42161338,15664031191681.0,211.259,1.237,-4.237,20.518,8.13,88.21799999999998,8.436,50.844,-4.81,4745434973859.0,1
-34061.0,22.353,12.183,-17975,45.736,35235768037036.0,42.347,203.673,-0.797,12.111,-0.6809999999999999,6.509,45.847,35483.0,41256164.0,83.889,42754464,20152894395898.0,234.13,1.304,-4.268,20.528,7.683,88.706,8.359,63.232,-4.841,3915839620573.0,1
12988.0,30.43,-18.642,1741,48.859,62467078666093.0,49.153,321.7870000000001,-0.6509999999999999,6.539,-0.682,5.784,49.12600000000001,35274.0,75623585.0,84.1,42467161,20302561806821.0,258.61400000000003,1.503,-5.195,20.539,8.205,89.052,8.383,79.024,-5.818,3018234298464.0,1
41200.0,62.21100000000001,-23.58,12244,50.432,36340789926893.0,52.61600000000001,414.008,-0.304,-5.945,-0.6779999999999999,3.0010000000000003,50.827,35845.0,86004123.0,85.24,40125263,19032859979951.0,224.204,1.539,-4.685,20.479,9.209,88.65700000000002,8.501,87.404,-5.21,3584852473698.0,1
41955.0,77.92699999999998,-10.369000000000002,1026,50.515,26583904169986.0,52.347,319.869,0.108,-20.175,-0.669,1.256,50.709,34926.0,78099283.0,86.425,40358106,31229972241189.0,213.052,1.352,-2.351,20.503,9.133,87.089,8.537,86.86200000000002,-2.648,3146993364446.0,1
30341.0,87.486,1.848,5059,52.188,-2816728825257.0,51.822,340.055,0.522,-41.676,-0.652,2.149,50.494,36176.0,71030395.0,87.875,40805499,15073359892603.0,200.373,1.188,1.392,20.506,9.498,82.70299999999997,8.622,85.94200000000002,1.61,4279052975052.0,1
-18569.0,92.131,15.502,-2110,48.355,25643519183791.0,54.901,321.04,0.853,-9.999,-0.637,3.834,51.777,35823.0,69948006.0,89.193,40764118,24384462196901.0,247.189,1.149,5.355,20.476,9.139,81.978,8.632,91.313,6.3870000000000005,5152869486047.0,0
-30232.0,71.408,-0.16699999999999998,-9036,47.222,69799047873226.0,36.363,298.742,0.7959999999999999,-39.25,-0.624,3.904,43.482,35207.0,40454369.0,88.506,42668835,18881213440439.0,266.019,1.197,4.648,20.494,8.547,79.459,8.589,54.588,5.542999999999998,5761893114922.0,0
-36229.0,66.402,-2.6260000000000003,-19433,48.286,61321272073795.0,35.121,212.835,0.597,-13.289,-0.612,3.063,42.819,33417.0,54310620.0,88.353,43478664,23987912390337.0,256.266,1.395,4.464,20.501,8.559,78.898,8.588,51.291,5.3210000000000015,6106123861678.0,1
5117.0,88.719,10.4,6493,49.06100000000001,38329295442320.0,56.24800000000001,243.333,0.8190000000000001,14.745,-0.6,3.189,52.31,33491.0,67828472.0,91.241,43857566,22768923983281.0,221.762,1.4169999999999998,7.14,20.592,8.325,79.735,8.556000000000001,91.241,8.49,6185561726314.0,1
5261.0,93.055,2.958,19378,47.879,69890340985751.0,58.326,208.166,1.131,-5.676,-0.588,4.234,53.404,33242.0,93253216.0,93.05,43420216,29366412041755.0,285.9170000000001,1.568,7.81,20.625,7.817,79.32,8.475,96.483,9.162,6000206708830.0,1
21070.0,96.42,15.345999999999998,12224,50.738,85048126957791.0,50.214,204.991,1.561,-9.503,-0.573,7.773,49.81800000000001,33900.0,82465686.0,96.0,50779852,39148237657448.0,326.773,1.794,9.575,20.743,7.697999999999999,78.711,8.417,81.197,11.08,5550058809227.0,0
24701.0,93.539,-10.142,50147,51.871,69579409324291.0,47.306,183.702,1.5619999999999998,-23.608,-0.552,9.376,48.49,35354.0,109573661.0,95.875,62089068,9747179738104.0,320.8540000000001,1.95,8.0,20.665,7.917000000000002,77.047,8.399,75.406,9.104,4835118027504.0,0
19673.0,82.324,1.04,8734,50.062,66972185034739.0,46.148,193.91,1.255,-12.615,-0.53,9.644,47.978,34895.0,86772879.0,95.495,68194559,12777182565144.0,283.387,1.944,6.3020000000000005,20.675,7.707999999999998,76.292,8.341000000000001,73.25399999999998,7.066,3855384363662.0,0
285.156,77.778,-16.825,-384,50.702,82318353991188.0,34.816,257.997,0.8909999999999999,-4.134,-0.506,7.295,42.477,35304.0,64138399.0,95.372,67928742,28754510756138.0,325.262,2.0540000000000003,6.865,20.597,8.089,76.141,8.349,48.742,7.7570000000000014,3434004443680.0,0
-22125.0,50.169,-6.175,-256,49.32,73188750840947.0,33.017,249.808,0.482,-30.289,-0.482,2.66,41.502,34730.0,47859949.0,94.551,68338992,30360439852200.0,262.459,2.119,6.198,20.589,8.067,74.773,8.33,44.08,7.016,4346033414753.0,1
2069.0,68.658,-20.401,16636,50.3,92147229800066.0,52.725,264.345,0.333,-3.422,-0.458,0.8959999999999999,50.04,33810.0,80848984.0,95.46,67878153,33886361553568.0,320.2,2.343,4.2189999999999985,20.528,7.843,74.58,8.283999999999999,76.32,4.625,4801389949325.0,1
525.586,83.3,7.316,22699,50.785,99540534359175.0,41.827,234.727,0.439,-40.679,-0.433,0.4370000000000001,44.706,31829.0,73255306.0,96.892,62411587,31675937541576.0,297.947,2.464,3.842,20.558000000000003,7.711,72.041,8.238,51.849,4.129,6349346371249.0,1
21896.0,86.572,-3.826,12622,51.883,127597907041580.0,40.628,221.267,0.532,-43.75899999999999,-0.404,0.807,44.087,32265.0,78767524.0,97.39,65081007,11724050926893.0,322.905,2.536,1.39,20.595,7.726,69.32600000000001,8.206,48.852,1.4480000000000002,7513138425688.0,0
4692.0,46.524,8.253,4390,50.78,119710302205680.0,36.07,215.468,0.318,-56.322,-0.374,0.8079999999999999,41.735,32408.0,69101392.0,95.932,66580521,14295240787708.0,327.551,2.562,0.056,20.619,7.375,65.868,8.13,37.538,0.059,8292766112642.0,0
-13764.0,25.368,-13.709,-226,49.027,140073779108480.0,44.858,131.935,-0.094,-43.802,-0.348,1.161,45.545,31489.0,58079012.0,94.179,66583912,37232994151247.0,349.275,2.7110000000000003,-1.3159999999999998,20.583,7.38,63.011,8.082,51.316,-1.379,8688229432111.0,0
-22630.0,19.36,3.265,-14053,49.089,107152861867620.0,42.544,130.91,-0.417,-14.553,-0.325,1.823,44.483,31494.0,47792848.0,93.381,64530496,30192379158092.0,301.769,2.688,-1.99,20.516,7.119,62.444,8.003,46.644,-2.087,8699528384096.0,0
-45536.0,16.794,-8.692,-24317,45.38,117186592782620.0,43.807,130.846,-0.563,-5.659,-0.31,2.469,44.99800000000001,30477.0,39462461.0,93.038,60790106,27193758070623.0,317.288,2.712,-1.513,20.635,6.893,62.236,7.917000000000002,48.389,-1.6,8326662968596.0,1
21990.0,46.36,4.811,40276,51.713,157912623366390.0,48.499,139.239,-0.42,-40.171,-0.292,2.617,46.887,31483.0,79137501.0,93.989,98001448,38013788437416.0,354.511,2.768,-1.471,20.871,6.78,59.618,7.836,54.588,-1.541,7569633185611.0,1
26144.0,64.97800000000001,-15.644,26592,52.214,96789542436226.0,53.769,166.592,-0.133,-35.903,-0.27,2.013,49.09,32317.0,123134549.0,94.938,90378911,21854875614670.0,372.69,2.64,-1.954,20.953000000000007,7.324,57.144,7.837999999999999,61.843,-2.017,7351401797976.0,1
64599.0,79.916,-25.373,15890,52.94600000000001,130654050573600.0,64.609,272.379,0.225,-0.911,-0.242,1.314,54.325,34046.0,128809982.0,96.293,90648968,37427504238976.0,432.466,2.632,-1.097,20.879,7.947999999999999,57.091,7.886,80.457,-1.127,19409033407573.0,1
29030.0,84.682,-19.834,9536,54.82,125317543149290.0,45.398,268.142,0.471,-31.486,-0.207,1.848,46.38,38077.0,79236381.0,96.952,91802316,39335958930249.0,390.329,2.576,1.02,20.792,8.209,55.395,7.922999999999999,51.663,1.063,27565291509568.0,0
43743.0,69.374,-15.682,19511,56.773,143552697838950.0,35.025,301.194,0.465,-63.033,-0.162,2.193,40.883,44238.0,103241327.0,96.543,96851170,8006014976468.0,426.762,2.494,2.365,20.712,8.39,52.097,7.965,27.08,2.511,31820176103963.0,1
-15764.0,73.77,5.158,-1767,50.603,144262510831090.0,32.329,251.524,0.405,-60.218,-0.121,2.023,39.313,44370.0,96943686.0,96.796,96956133,37027226441900.0,414.809,2.525,3.414,20.564,7.985,50.00100000000001,7.94,19.391,3.657,35804280338206.0,1
-32552.0,76.37,-0.344,-1211,50.69300000000001,165710084199430.0,36.892,199.395,0.335,-41.963,-0.083,1.131,41.269,43657.0,75878405.0,96.925,98359191,42940133723934.0,510.399,2.613,3.886,20.559,7.704,48.679,7.907,25.583,4.177,40065642615282.0,1
-4583.0,89.42299999999999,-0.833,26152,55.343,109620229513280.0,38.101,119.904,0.395,-64.46600000000001,-0.037000000000000005,0.7240000000000001,41.77,45806.0,108841252.0,97.996,93799594,16113149410660.0,492.267,2.5810000000000004,4.006,20.571,7.92,45.165,7.9220000000000015,27.12,4.263,42489951189873.0,1
21691.0,96.891,4.506,28721,52.477,125035630311590.0,46.964,62.73,0.7929999999999999,-25.526,0.006999999999999999,2.387,45.517,44107.0,97812430.0,101.101,88641621,16012534968563.0,425.985,2.467,6.1629999999999985,20.438,7.749,44.22,7.899,38.614,6.492000000000001,43077206061979.0,1
7507.0,98.687,3.989,22358,51.1,154518340451322.0,57.14100000000001,63.17,1.444,12.489,0.048,8.828,50.403,43833.0,133567408.0,105.11,88548246,38911869685642.0,459.009,2.455,8.817,20.385,7.547999999999999,44.65600000000001,7.864,54.953,9.157,41827407231601.0,1
-45172.0,99.108,20.428,19588,50.549,154649000986820.0,49.89,121.506,1.878,18.133,0.084,16.535,47.429,43850.0,87779970.0,107.292,91326798,41489096007803.0,437.491,2.463,10.34,20.39,7.107,45.142,7.787000000000001,44.345,10.665,38740554698737.0,0
-18365.0,78.70100000000002,-6.9689999999999985,16000,50.581,147930653828560.0,53.784,118.199,1.665,-1.819,0.115,17.611,49.264,43873.0,87176230.0,106.115,90384631,31055500408552.0,469.591,2.54,9.571,20.244,7.227,45.075,7.757999999999999,50.383,9.914,33816648463388.0,0
-6929.0,72.684,-10.417,-2052,50.37600000000001,162518895114680.0,43.983,135.994,1.231,-23.797,0.142,15.129,45.098,43662.0,59603019.0,105.799,91772862,23993229329832.0,432.411,2.5380000000000003,9.003,20.235,7.547999999999999,44.282,7.765,35.54400000000001,9.302,30971916243537.0,1
10173.0,83.706,-30.521,5730,51.637,118802385434980.0,49.63800000000001,202.067,1.0590000000000002,-10.349,0.16699999999999998,10.898,47.618,43174.0,59415298.0,107.66,94912748,19416265526893.0,393.907,2.412,10.735,20.252,8.542,43.925,7.88,43.381,11.076,39364254052680.0,1
17738.0,87.81,-10.776,23784,52.476000000000006,114717874546070.0,56.719,216.795,0.993,-0.588,0.193,5.2189999999999985,50.983,41886.0,76470997.0,108.695,86270567,10941220984984.0,447.862,2.252,10.699000000000002,20.216,8.607999999999999,43.902,7.931,54.267,10.918,39551121211643.0,1
44877.0,94.358,-5.2410000000000005,45832,55.058,161736828007667.0,66.40899999999999,215.18,1.222,18.709,0.224,4.452,56.3,43635.0,101366419.0,111.875,77228103,25412678133511.0,444.632,2.135,10.774,20.163,8.565,44.728,7.9689999999999985,73.413,10.657,37019603322773.0,1
16978.0,96.971,23.175,16401,53.147,124963548889750.0,49.522,206.37,1.608,-39.822,0.255,10.153,48.85,43796.0,89895777.0,115.28,78044979,24379024618135.0,438.786,2.046,10.17,20.189,8.327,42.43899999999999,7.977,48.418,9.676,44181913789539.0,1
-17726.0,97.254,2.268,5014,50.157,200811187710690.0,44.894,118.698,1.661,-23.092,0.279,14.939,46.545,41830.0,305027090.0,115.785,77940287,67222577235457.0,465.708,2.165,8.493,20.029,7.973,41.587,7.954,39.733,7.916,49066721536205.0,1
-37112.0,98.395,8.652999999999999,8711,50.783,216990749047470.0,56.71,112.065,1.719,127.019,0.3,19.079,52.578,41635.0,97816557.0,118.347,80030259,76096919500826.0,456.94,2.378,12.232,20.025,7.499,44.044,7.894,61.477,11.528,51674026562769.0,1
-61801.0,99.157,3.294,-26142,46.567,214470113598570.0,61.07,138.017,1.935,267.247,0.308,23.031,55.025,43877.0,106582437.0,122.066,77978165,45952304897322.0,433.959,2.644,16.267,20.002,6.978,47.746,7.801,71.212,15.375,52003828869231.0,1
-38008.0,99.436,4.125,-17759,46.272,271582353759790.0,45.238,102.336,2.083,65.024,0.305,26.419,47.21100000000001,45896.0,101947580.0,124.651,87945043,88672012917312.0,505.227,3.053,16.991,19.939,6.747000000000001,48.934,7.718,42.218,15.782,50056128455592.0,1
-32823.0,99.522,-0.7879999999999999,2306,47.525,262328509404310.0,50.269,89.78,1.97,91.432,0.294,22.865,49.78,46920.0,101543627.0,125.588,91242375,60572350944835.0,479.233,3.294,16.893,19.903,6.722,50.705,7.652,51.916,15.542,45830925321851.0,0
32735.0,84.539,-4.549,11847,50.213,168749320230090.0,56.399,74.181,1.548,67.389,0.284,16.766,53.01,46313.0,117986939.0,124.863,88686839,101692983047050.0,355.969,3.091,12.987,19.894,7.072,52.56399999999999,7.638,64.635,11.609000000000002,39328219468011.0,0
51916.0,37.059,-28.348000000000006,3707,51.879,246665679896320.0,58.87300000000001,210.866,0.682,27.304,0.278,11.585,54.333,46271.0,109649862.0,120.747,88926721,101321314133680.0,428.258,3.031,5.466,19.955,7.9529999999999985,53.635,7.715,69.958,4.742,53939994040667.0,0
36451.0,21.847,-22.908,-1121,51.392,219015010230030.0,39.496,245.715,-0.233,-31.173,0.273,9.238,44.363,46203.0,103588047.0,117.345,89573091,103002833007060.0,483.984,2.918,1.56,19.834,7.999,52.648,7.7360000000000015,30.521,1.347,72063750244077.0,0
16146.0,15.437,-29.54,-2398,51.859,249927300447880.0,44.29,274.224,-0.905,-21.88,0.271,13.957,46.722,46372.0,80185559.0,115.05,90230497,49749250442852.0,500.149,2.906,-3.297,19.831,7.891,51.861,7.739,39.359,-2.786,76872731772801.0,0
9744.0,15.357,-9.895,-9783,52.892,177414469240040.0,39.442,283.487,-1.111,-22.325,0.274,18.837,44.047,46786.0,71998064.0,115.023,94657134,70467126870291.0,421.579,2.6630000000000003,-7.042999999999998,19.805,8.911,51.294,7.881,27.609,-5.77,82131115833733.0,1
-11168.0,41.832,-4.47,-8147,50.007,149200470923020.0,37.469,264.625,-0.855,-47.528,0.273,17.139,42.955,45906.0,45973608.0,116.613,103956195,103643451215200.0,390.715,2.224,-8.038,19.807,9.042,49.82100000000001,7.963999999999999,22.763,-6.448,94701615889761.0,1
-23440.0,57.326,11.993,14691,49.146,265254236287710.0,38.061,216.7,-0.43,-56.591,0.27,10.609000000000002,43.20399999999999,45265.0,120871107.0,117.844,104378673,105313591675900.0,503.855,2.0580000000000003,-7.744,19.654,8.068,47.628,7.907999999999999,23.557,-6.167000000000002,102693363970073.0,1
-31210.0,74.711,15.571,16536,49.37300000000001,291712573479070.0,47.209,95.9,0.084,-50.955,0.263,4.237,47.095,40278.0,76847194.0,119.961,100330090,146234480424330.0,458.657,2.099,-4.902,19.665,7.803,44.956,7.883999999999999,36.006,-3.926,106106360074672.0,1
-24212.0,83.26899999999998,6.568,-28717,47.348,273242780356280.0,63.838,99.503,0.53,42.989,0.251,5.267,55.799,41913.0,100634498.0,121.733,71321059,40298840148042.0,435.784,2.152,0.986,19.616,7.502000000000002,46.442,7.84,69.232,0.8170000000000001,104940604203556.0,1
-9197.0,89.23899999999998,-4.454,2035,48.206,290291636834880.0,61.702,99.738,0.879,66.365,0.236,9.61,54.883,42832.0,86296961.0,123.67,71249627,74616407004297.0,566.068,2.351,6.325,19.582,7.131,48.326,7.77,66.101,5.39,99196096356725.0,1
-24609.0,90.312,3.748,-11643,46.728,246335070005344.0,71.6,99.077,0.967,52.981,0.215,10.537,61.034,44753.0,80538535.0,124.07,71032289,71045839065936.0,548.702,2.479,9.02,19.549,7.095,50.652,7.724,94.047,7.84,88872836534177.0,0
-17155.0,86.348,-0.127,-21704,45.557,242373386333740.0,46.367,48.474,0.8420000000000001,-38.758,0.188,7.995,48.249,46632.0,70237329.0,123.947,77771797,24176251417166.0,527.352,2.569,8.924,19.537,6.85,48.681,7.652,43.611,7.757999999999999,74139881813339.0,0
25474.0,76.013,-30.81,-27717,51.32899999999999,370050339884494.0,38.499,162.264,0.62,-56.081,0.166,5.017,43.385,43119.0,49351348.0,123.693,80114424,204419243153370.0,608.314,3.007,7.08,19.514,7.403,46.99,7.6720000000000015,18.542,6.0710000000000015,110810423758422.0,1
60651.0,77.693,-30.326,8363,53.553,246167331143560.0,50.957,201.517,0.4320000000000001,-2.326,0.154,2.065,50.307,44319.0,83491740.0,123.8,79979126,170893757403551.0,574.3530000000002,3.119,5.956,19.451,8.377,46.903,7.78,50.708,5.0539999999999985,125056550543678.0,1
75610.0,84.564,-14.133,15498,53.962,305961231823840.0,43.809,200.496,0.333,-55.903,0.15,0.615,46.115,45743.0,77425791.0,124.251,77945245,159537766752620.0,672.4860000000001,2.958,4.291,19.45,8.211,44.323,7.7970000000000015,28.502,3.577,116878262169103.0,1
24251.0,91.44,21.58,543,53.773,115715617176900.0,47.782,187.80900000000003,0.333,-44.502,0.153,0.194,48.273,44255.0,100387562.0,125.036,72634826,86953053038822.0,506.066,2.527,3.303,19.421,8.469,42.099,7.857,38.825,2.714,134503445374818.0,0
-24721.0,29.157,12.201,-724,50.606,335527096765660.0,51.823,175.882,0.05,61.604,0.156,0.483,50.447,43820.0,101590860.0,122.527,69983800,164343065699930.0,602.889,2.403,-1.143,19.554,8.024,43.442,7.838999999999999,49.324,-0.924,151285010027278.0,0
-34566.0,18.015,-10.06,-5574,49.96100000000001,279664298382790.0,56.044,154.015,-0.287,53.694,0.157,1.486,52.723,43805.0,88251861.0,121.008,66238008,189410788568040.0,533.453,2.382,-3.062,19.554,7.612,44.951,7.797999999999999,60.492,-2.468,161329224598270.0,1
-39641.0,21.011,-11.792,-17519,49.214,362445263065810.0,47.407,94.639,-0.417,47.00899999999999,0.155,2.083,48.452,43934.0,54177581.0,121.108,60233988,3581095559769.0,535.562,2.355,-2.839,19.548,7.616,45.878,7.786,40.587,-2.29,164636089087798.0,1
-24114.0,35.902,-1.332,-18303,47.908,463104727630740.0,44.207,83.921,-0.362,43.101000000000006,0.14800000000000002,2.263,46.808,44564.0,59569207.0,121.534,62078809,56019148687165.0,669.268,2.394,-2.1590000000000003,19.385,7.355,46.57899999999999,7.742000000000001,32.574,-1.745,161205603495858.0,0
