mining_profitability90trx,price30varUSD,activeaddresses30trx,sentinusd90stdUSD,top100cap14trx,mining_profitability90ema,difficulty14wma,transactionfees7trxUSD,top100cap30mom,top100cap90mom,mining_profitability7std,price3rsiUSD,top100cap14roc,category
-0.062,711.4060000000002,0.275,6138974349,-0.034,2.173,117439248893.0,-0.09,-0.13699999999999998,-0.471,0.08800000000000001,24.4,-0.349,0
-0.065,736.655,0.29,6138216387,-0.032,2.157,117981920962.0,0.102,-0.151,-0.574,0.171,15.185,-0.431,1
-0.068,758.118,0.315,6108998155,-0.031,2.147,118460983118.0,0.3720000000000001,-0.138,-0.64,0.182,25.112,-0.408,1
-0.071,772.8969999999998,0.336,6113736604,-0.03,2.135,118876435361.0,0.5529999999999999,-0.212,-0.726,0.18,18.601,-0.616,1
-0.075,767.6410000000002,0.35100000000000003,6114161126,-0.028,2.12,119228277692.0,0.364,-0.132,-0.6809999999999999,0.22,62.029,-0.355,1
-0.078,749.145,0.362,6111714242,-0.024,2.112,119516510109.0,0.08900000000000001,0.081,-0.522,0.247,83.021,0.379,0
-0.08199999999999999,691.404,0.37,6108984357,-0.019,2.103,119741132614.0,-0.304,0.054000000000000006,-0.498,0.247,43.188,0.885,1
-0.085,597.034,0.376,6108886407,-0.014,2.085,122620617155.0,-0.6509999999999999,0.135,-0.39,0.342,44.26300000000001,0.79,1
-0.08900000000000001,509.279,0.379,6109270211,-0.009000000000000001,2.065,125734924225.0,-0.893,0.125,-0.3,0.438,41.692,1.043,1
-0.093,432.527,0.381,6110707055,-0.004,2.051,128556258458.0,-1.101,0.17,-0.221,0.406,31.237,1.382,1
-0.097,330.346,0.381,6110578037,0.001,2.033,131114436998.0,-1.149,0.187,-0.201,0.422,62.043,0.727,1
-0.101,223.861,0.378,6110200085,0.005,2.021,133443252613.0,-1.032,0.117,-0.171,0.423,67.612,1.016,1
-0.105,166.00099999999995,0.3720000000000001,6110214987,0.009000000000000001,2.004,135542705302.0,-0.894,0.14800000000000002,-0.116,0.339,75.653,1.14,1
-0.109,98.898,0.362,6108124710,0.013,1.99,137412795065.0,-0.757,0.131,-0.125,0.196,89.43799999999997,0.825,1
-0.114,94.27,0.35200000000000004,6106661464,0.017,1.978,139053521903.0,-0.591,0.094,-0.386,0.203,95.323,0.813,1
-0.118,100.875,0.343,6102099565,0.019,1.964,140464885815.0,-0.392,0.062,-0.27,0.147,96.609,0.908,1
-0.122,112.721,0.331,6097065432,0.022,1.95,141646886801.0,-0.16699999999999998,0.07200000000000001,-0.361,0.141,96.662,0.8220000000000001,1
-0.127,138.42700000000002,0.324,6092448044,0.023,1.942,142599524862.0,0.056,0.036000000000000004,-0.409,0.203,98.559,0.79,1
-0.131,173.704,0.314,6088158500,0.023,1.932,143322799997.0,0.358,0.077,-0.385,0.211,99.045,0.5329999999999999,1
-0.135,206.696,0.305,6081668682,0.023,1.918,144974770559.0,0.706,0.046,-0.388,0.207,98.694,-0.158,1
-0.14,241.064,0.297,6073720480,0.023,1.906,147739962330.0,0.87,0.041,-0.34,0.206,99.404,0.158,1
-0.14400000000000002,317.052,0.289,6066269359,0.023,1.893,150091265394.0,0.98,0.069,-0.342,0.222,99.657,0.099,0
-0.14800000000000002,383.462,0.282,6058957970,0.023,1.881,152222856319.0,1.005,0.208,-0.328,0.223,89.565,0.231,0
-0.153,421.521,0.277,6053083940,0.022,1.869,154169921462.0,0.98,0.191,-0.32299999999999995,0.218,45.558,-0.117,1
-0.157,445.076,0.269,6048446231,0.022,1.854,155932460824.0,0.954,0.22,-0.485,0.163,30.615,0.149,1
-0.162,470.71,0.263,6044938029,0.021,1.847,157510474404.0,0.988,0.226,-0.098,0.165,40.401,0.03,0
-0.166,496.286,0.256,6040486032,0.02,1.832,158903962202.0,0.995,0.2,0.123,0.19,45.639,-0.08800000000000001,0
-0.17,529.428,0.248,6035569023,0.02,1.824,160112924219.0,0.978,0.226,0.161,0.215,74.066,0.031,0
-0.175,540.354,0.239,6042446193,0.019,1.811,161137360455.0,0.8079999999999999,0.194,0.113,0.231,56.67,-0.064,0
-0.179,564.447,0.235,6058798819,0.018000000000000002,1.8,161977270909.0,0.765,0.079,-0.564,0.23,76.706,-0.404,0
-0.183,575.617,0.232,6082957391,0.011,1.7919999999999998,162632655581.0,0.828,-0.289,-0.987,0.249,64.476,-2.198,0
-0.188,564.8290000000002,0.232,6077525956,0.005,1.784,163103514472.0,1.894,0.01,-0.638,0.232,47.581,-0.563,0
-0.192,536.197,0.234,6074352514,0.0,1.773,163389847581.0,2.395,0.065,-0.583,0.211,20.693,-0.468,0
-0.196,496.305,0.236,6078304357,-0.001,1.763,163469872323.0,2.489,0.35100000000000003,-0.258,0.181,18.057,0.947,1
-0.2,464.586,0.238,6199163476,0.004,1.7519999999999998,162796168070.0,2.403,0.481,-0.025,0.171,6.725,1.9,1
-0.204,448.81,0.232,6202676853,0.012,1.742,162170696685.0,2.068,0.423,0.008,0.146,9.097,2.187,1
-0.208,410.42800000000005,0.221,6202682111,0.019,1.73,161593458168.0,1.658,0.154,-0.255,0.192,38.332,0.599,1
-0.212,370.044,0.209,6206800012,0.024,1.725,161064452519.0,1.175,0.102,-0.414,0.231,51.036,0.327,1
-0.21600000000000005,325.496,0.2,6210441785,0.027000000000000003,1.717,160583679737.0,1.14,0.138,-0.405,0.218,47.348,0.609,1
-0.22,271.67400000000004,0.187,6213979860,0.029,1.7080000000000002,160151139824.0,0.82,-0.045,-0.534,0.215,58.778,-0.025,1
-0.224,227.892,0.172,6216904062,0.028,1.699,159766832779.0,0.389,0.038,-0.512,0.215,79.503,-0.109,0
-0.228,184.475,0.152,6223237107,0.027000000000000003,1.69,159430758602.0,-0.077,0.014,-0.458,0.207,43.83600000000001,-0.08,0
-0.232,143.78,0.131,6230348222,0.025,1.681,159142917293.0,-0.264,0.041,-0.292,0.208,41.244,0.344,0
-0.235,115.847,0.11,6234393632,0.024,1.675,158903308852.0,-0.457,0.081,-0.335,0.171,50.727,0.831,0
-0.239,103.213,0.09,6236329401,0.024,1.669,158711933279.0,-0.629,0.056,-0.319,0.092,63.111,2.631,0
-0.242,95.77,0.071,6278936923,0.023,1.66,158568790574.0,-0.6609999999999999,0.055,-0.198,0.107,58.87,1.14,1
-0.246,87.49700000000001,0.054000000000000006,6284137745,0.021,1.652,158473880736.0,-0.637,0.006999999999999999,-0.269,0.105,77.657,0.521,0
-0.249,88.295,0.038,6283784619,0.017,1.643,158953960613.0,-0.695,-0.069,-0.271,0.121,34.27,-1.356,1
-0.253,94.074,0.019,6288666683,0.012,1.634,159858952638.0,-0.8859999999999999,-0.109,-0.265,0.127,18.026,-2.443,1
-0.256,97.425,0.0,6295107064,0.006999999999999999,1.626,160696614840.0,-1.115,-0.08800000000000001,-0.13,0.127,39.336,-2.712,1
-0.259,97.255,-0.019,6300571949,0.0,1.619,161466947219.0,-1.195,-0.193,-0.184,0.083,36.629,-1.609,1
-0.263,85.053,-0.035,6305128084,-0.006999999999999999,1.612,162169949777.0,-1.156,-0.234,-0.214,0.051,69.83,-1.614,1
-0.266,73.429,-0.052000000000000005,6310130762,-0.013,1.605,162805622512.0,-1.064,-0.128,-0.091,0.05,75.704,-1.123,0
-0.269,70.42399999999998,-0.069,6314089209,-0.014,1.597,163373965424.0,-0.972,0.227,0.317,0.049,63.06,1.275,0
-0.272,70.131,-0.086,6316090209,-0.011,1.59,163874978514.0,-0.972,0.245,0.257,0.041,57.39100000000001,1.209,0
-0.275,68.97,-0.1,6315859148,-0.003,1.5830000000000002,164308661782.0,-0.736,0.453,0.521,0.039,66.184,2.276,1
-0.278,67.445,-0.115,6317432886,0.006,1.575,164675015227.0,-0.61,0.327,0.384,0.067,83.975,1.374,0
-0.281,61.007,-0.123,6317703298,0.016,1.5730000000000002,164974038850.0,-0.246,0.404,0.48,0.17600000000000002,91.966,1.6740000000000002,0
-0.284,55.797,-0.123,6318470563,0.024,1.565,165205732651.0,0.573,0.115,0.189,0.188,45.395,0.239,1
-0.28600000000000003,41.69600000000001,-0.12,6315155545,0.029,1.557,165370096629.0,0.933,0.191,0.158,0.196,26.676,0.287,1
-0.289,29.101,-0.119,6310355406,0.031,1.5490000000000002,165467130785.0,0.989,0.541,0.115,0.204,41.74800000000001,0.5329999999999999,1
-0.292,19.544,-0.118,6305962946,0.032,1.546,165633778619.0,1.11,0.194,0.053,0.229,43.17100000000001,0.7909999999999999,1
-0.294,18.392,-0.116,6302291577,0.03,1.538,165804620696.0,1.37,0.141,0.069,0.246,65.173,0.815,0
-0.297,17.915,-0.115,6300261517,0.028,1.533,165962561075.0,1.429,-0.147,-0.009000000000000001,0.241,63.208,0.645,1
-0.299,14.836,-0.113,6297580825,0.023,1.528,166107599758.0,1.175,-0.446,-0.097,0.17,68.446,0.61,1
-0.301,12.334,-0.11,6294145657,0.017,1.5219999999999998,166239736745.0,0.867,-0.495,0.008,0.16399999999999998,83.197,0.86,1
-0.304,12.416,-0.107,6291689663,0.011,1.517,166358972034.0,0.8859999999999999,-0.207,0.001,0.161,84.626,0.194,1
-0.306,12.705,-0.105,6286450925,0.005,1.511,166465305627.0,0.591,-0.187,0.05,0.152,55.904,-1.766,1
-0.308,12.773,-0.105,6279361555,-0.002,1.506,166558737523.0,0.197,-0.241,0.021,0.109,60.697,-1.858,1
-0.31,12.599,-0.107,6275312178,-0.009000000000000001,1.5019999999999998,166639267722.0,-0.306,-0.131,-0.006999999999999999,0.07200000000000001,21.755,-2.948,1
-0.312,12.462,-0.111,6275096139,-0.016,1.497,166706896224.0,-0.826,-0.121,0.104,0.07,49.74100000000001,-2.361,1
-0.314,12.626,-0.113,6270536468,-0.022,1.491,166761623029.0,-0.989,-0.158,-0.026,0.07200000000000001,62.032,-2.891,1
-0.316,13.822,-0.11,6263990149,-0.027000000000000003,1.486,166803448138.0,-0.993,-0.252,-0.063,0.07200000000000001,82.329,-1.526,1
-0.317,14.999,-0.106,6257128063,-0.032,1.483,166832371550.0,-0.96,-0.234,-0.022,0.07400000000000001,79.69800000000002,-1.3330000000000002,1
-0.319,16.112000000000002,-0.1,6252641125,-0.036000000000000004,1.4780000000000002,167867612944.0,-0.958,-0.29,-0.141,0.058,71.089,-1.673,1
-0.321,18.601,-0.097,6244691946,-0.041,1.47,169374837475.0,-0.847,-0.343,-0.225,0.139,87.77799999999998,-1.611,1
-0.32299999999999995,23.233,-0.096,6234524782,-0.048,1.464,170766305851.0,-0.85,-0.4320000000000001,-0.353,0.133,93.476,-2.41,1
-0.324,25.266,-0.094,6229372738,-0.055,1.46,172045138089.0,-0.965,-0.317,-0.35100000000000003,0.133,66.33,-2.235,1
-0.326,23.239,-0.091,6223670078,-0.063,1.453,173211334191.0,-0.828,-0.344,-0.376,0.15,59.422,-1.975,1
-0.327,23.113000000000003,-0.08800000000000001,6223568214,-0.07,1.4480000000000002,174264894156.0,-0.755,-0.312,-0.354,0.149,71.604,-1.842,1
-0.329,28.128,-0.084,6223764517,-0.076,1.4469999999999998,175205817984.0,-0.625,-0.228,-0.38,0.16699999999999998,91.934,-1.732,1
-0.33,43.0,-0.08,6220356299,-0.08199999999999999,1.44,176034105674.0,-0.443,-0.232,-0.396,0.16699999999999998,95.778,-1.86,1
-0.331,60.145,-0.077,5883405169,-0.087,1.4369999999999998,176749757228.0,-0.242,-0.401,-0.32,0.14300000000000002,96.603,-1.959,1
-0.333,75.477,-0.075,2658320811,-0.092,1.432,177352772644.0,-0.246,-0.762,-0.344,0.139,96.762,-1.967,1
-0.334,99.516,-0.07200000000000001,2419618058,-0.096,1.4280000000000002,177843151924.0,-0.29,-0.774,-0.309,0.138,98.562,-2.148,0
-0.335,130.24200000000002,-0.068,2362006699,-0.102,1.425,178220895066.0,-0.18,-1.123,-0.444,0.116,99.095,-2.685,0
-0.336,171.741,-0.061,2211548568,-0.106,1.4269999999999998,178486002072.0,9.63,-1.003,-0.476,0.212,99.458,-2.487,0
-0.337,201.707,-0.054000000000000006,2205966168,-0.111,1.421,178638472940.0,11.084,-1.116,-0.486,0.217,68.083,-2.852,0
-0.337,204.79,-0.047,2192109167,-0.116,1.418,178676689606.0,9.052,-0.868,-0.5589999999999999,0.202,26.677,-2.747,1
-0.338,206.362,-0.037000000000000005,2192985267,-0.121,1.418,178674265196.0,6.251,-0.89,-0.62,0.214,44.207,-2.548,1
-0.339,210.727,-0.031,2189804106,-0.125,1.414,178672022213.0,3.687,-0.8690000000000001,-0.617,0.21,52.941,-1.739,1
-0.339,210.106,-0.028,2191085311,-0.128,1.411,178669960658.0,1.548,-0.868,-0.664,0.2,45.202,-2.076,1
-0.34,206.953,-0.024,2192495284,-0.132,1.409,178668080530.0,-0.013,-0.919,-0.7120000000000001,0.2,31.502,-2.181,1
-0.34,201.946,-0.02,2186694232,-0.136,1.405,178666381830.0,-1.186,-0.883,-0.68,0.124,32.458,-2.332,1
-0.341,196.295,-0.016,2185921662,-0.131,1.403,178664864558.0,-1.963,-0.258,-0.223,0.098,39.426,0.456,1
-0.341,191.423,-0.014,2188368800,-0.124,1.4,178663528713.0,-2.496,-0.406,-0.478,0.103,36.487,-0.043,1
-0.341,188.982,-0.013,2189338220,-0.117,1.3969999999999998,178662374296.0,-2.824,-0.569,-0.622,0.065,75.793,-0.6859999999999999,1
-0.341,189.667,-0.015,2191945607,-0.113,1.395,178661401306.0,-2.9960000000000004,-0.787,-0.872,0.059,89.289,-1.971,0
-0.341,187.115,-0.02,2194941103,-0.111,1.394,178660609744.0,-3.056,-0.758,-0.862,0.073,85.005,-1.853,0
-0.341,176.764,-0.023,2193658816,-0.109,1.391,178659999610.0,-3.052,-0.6970000000000001,-0.873,0.07400000000000001,86.27799999999998,-0.863,0
-0.341,163.00799999999995,-0.025,2193650057,-0.108,1.388,178659570903.0,-2.878,-0.754,-0.8370000000000001,0.061,46.81800000000001,-1.168,0
-0.341,146.999,-0.026,2192676123,-0.109,1.382,180238423187.0,-2.616,-0.825,-0.969,0.146,32.456,-1.5219999999999998,1
-0.341,133.71,-0.026,2192546417,-0.11,1.378,182204972844.0,-2.257,-0.787,-0.998,0.15,24.376,-1.166,0
-0.341,119.941,-0.027000000000000003,2191354885,-0.111,1.375,184023059186.0,-1.858,-0.843,-0.996,0.146,57.31800000000001,-1.148,0
-0.341,103.861,-0.029,2193678359,-0.113,1.371,185692616361.0,-1.306,-0.81,-1.044,0.14400000000000002,63.14,-1.4340000000000002,0
-0.341,91.05,-0.031,2196367262,-0.114,1.366,187213644370.0,-0.737,-0.7509999999999999,-1.038,0.12,70.498,-1.06,0
-0.341,80.817,-0.031,2196654707,-0.115,1.3630000000000002,188586143212.0,-0.055,-0.588,-1.013,0.111,67.0,-0.7559999999999999,0
-0.341,65.64,-0.028,2196733627,-0.116,1.358,189810112887.0,0.503,-0.654,-1.04,0.1,32.572,-1.111,0
-0.341,48.306,-0.022,2198211110,-0.117,1.356,190885553395.0,0.93,-0.618,-1.071,0.103,41.92,-3.875,0
-0.341,31.575,-0.018000000000000002,2195696757,-0.118,1.35,191812464737.0,1.218,-0.71,-1.11,0.134,14.515999999999998,-3.477,1
-0.341,27.413,-0.015,2196804387,-0.119,1.347,192590846911.0,1.314,-0.6890000000000001,-1.11,0.131,5.273,-2.421,1
-0.34,28.105,-0.012,2200146682,-0.118,1.3430000000000002,193220699919.0,1.6469999999999998,-0.599,-1.065,0.131,11.023,-0.931,1
-0.34,30.409,-0.011,2202536350,-0.117,1.341,193702023761.0,1.554,-0.544,-1.073,0.13,9.711,-0.889,1
-0.34,32.553000000000004,-0.008,2203609093,-0.114,1.336,194034818435.0,1.36,-0.491,-1.026,0.136,17.134,-0.94,1
-0.34,33.759,-0.001,2204042942,-0.109,1.331,194287890028.0,1.118,-0.413,-0.942,0.142,59.597,-0.41,1
-0.34,32.668,0.006,2204126374,-0.101,1.327,194993011281.0,0.89,-0.118,-0.7879999999999999,0.105,75.898,1.007,1
-0.339,27.466,0.013,2204668394,-0.08900000000000001,1.3230000000000002,195614231934.0,0.7759999999999999,-0.048,-0.7240000000000001,0.09,84.478,1.3869999999999998,1
-0.339,40.667,0.021,2206912451,-0.073,1.3219999999999998,196187288328.0,1.321,0.241,-0.471,0.121,96.976,2.859,1
-0.339,106.845,0.029,2156958889,-0.053,1.318,196712180462.0,1.716,0.403,-0.35,0.12,98.744,3.682,1
-0.338,262.726,0.033,2063713106,-0.029,1.318,197188908337.0,2.027,0.608,-0.091,0.155,99.339,4.686,1
-0.338,458.292,0.041,1930610571,0.001,1.321,197617471952.0,2.2880000000000003,0.895,0.5670000000000001,0.234,99.492,6.2120000000000015,1
-0.337,649.174,0.049,1914836490,0.034,1.319,197997871308.0,2.2230000000000003,1.098,0.425,0.213,99.527,7.3439999999999985,1
-0.336,804.936,0.057,1914397511,0.068,1.324,198330106404.0,1.968,1.165,0.387,0.279,86.948,7.404,1
-0.336,955.127,0.065,1874106950,0.098,1.3230000000000002,198614177240.0,1.75,0.913,-0.117,0.242,88.56200000000003,6.403,1
-0.334,1174.0,0.073,1242924956,0.124,1.325,198850083818.0,1.467,0.434,-0.27,0.248,95.127,6.5710000000000015,1
-0.333,1481.0,0.078,1242421982,0.145,1.324,199037826135.0,1.261,0.534,-0.3670000000000001,0.21600000000000005,97.501,6.091,1
-0.332,1779.0,0.08199999999999999,1242772964,0.161,1.3330000000000002,199177404193.0,1.081,0.65,-0.126,0.333,97.735,5.759,1
-0.33,2098.0,0.086,1241814359,0.172,1.337,199268817992.0,0.965,0.82,-0.154,0.336,98.316,5.053,1
-0.329,2378.0,0.09,1239726435,0.17800000000000002,1.338,199312067531.0,0.815,0.828,-0.172,0.293,93.268,4.788,1
-0.327,2596.0,0.094,1239135036,0.179,1.341,198926806069.0,0.591,0.644,-0.183,0.285,65.815,3.197,1
-0.325,2774.0,0.099,1238366825,0.17600000000000002,1.346,198520905599.0,0.405,0.684,-0.191,0.261,64.447,2.718,1
-0.32299999999999995,2907.0,0.105,1235021592,0.172,1.348,198145963640.0,0.29600000000000004,0.892,-0.091,0.26,55.677,1.91,1
-0.32,3036.0,0.109,1230002664,0.166,1.352,197801980191.0,0.15,0.857,-0.182,0.205,78.656,1.227,1
-0.318,3537.0,0.112,1235478273,0.159,1.357,197488955252.0,0.406,0.7929999999999999,-0.284,0.131,97.347,-0.16,1
-0.315,4441.0,0.119,1243346200,0.149,1.369,197206888824.0,0.969,0.765,-0.335,0.3,98.725,-2.03,1
-0.312,5219.0,0.127,846529231,0.138,1.3730000000000002,196955780907.0,1.75,0.835,-0.258,0.272,97.111,-2.329,0
-0.309,5846.0,0.138,717584513,0.127,1.386,196735631499.0,2.767,0.7659999999999999,-0.254,0.355,90.296,-2.7230000000000003,0
-0.305,6934.0,0.15,711081692,0.115,1.396,196546440603.0,3.691,0.728,-0.242,0.374,96.447,-2.004,0
-0.301,7974.0,0.16399999999999998,733501478,0.1,1.408,196388208216.0,4.372,0.6579999999999999,-0.304,0.34700000000000003,96.986,-2.649,0
-0.297,8834.0,0.179,737087357,0.085,1.4240000000000002,196260934340.0,4.643,0.693,-0.33,0.3720000000000001,97.202,-2.57,0
-0.292,9491.0,0.19,736482692,0.07,1.435,196164618974.0,4.539,0.611,-0.306,0.313,97.599,-2.542,0
-0.287,9874.0,0.2,752380162,0.054000000000000006,1.444,196099262119.0,4.34,0.608,-0.223,0.313,79.175,-1.982,0
-0.28300000000000003,9496.0,0.212,764456691,0.042,1.449,197431000464.0,3.864,0.696,-0.249,0.257,18.345,-1.53,0
-0.278,8846.0,0.222,770787002,0.033,1.45,199115544058.0,3.372,0.866,-0.387,0.393,11.751,0.237,0
-0.273,8064.0,0.232,778517699,0.027000000000000003,1.45,200675987157.0,2.614,0.6990000000000001,-0.489,0.467,5.795,-0.32,1
-0.268,7327.0,0.24,777227135,0.022,1.453,202108889925.0,2.01,0.522,-0.7190000000000001,0.461,47.424,-0.943,1
-0.263,6580.0,0.248,770065032,0.018000000000000002,1.46,203414252364.0,1.484,0.399,-0.652,0.343,55.271,-1.034,1
-0.258,5890.0,0.253,766334545,0.014,1.461,204592074472.0,1.009,0.138,-0.736,0.285,40.009,-0.639,1
-0.253,5367.0,0.253,762563701,0.01,1.463,205642356250.0,0.5329999999999999,-0.067,-0.5329999999999999,0.206,38.478,-0.7809999999999999,1
-0.249,5013.0,0.25,757273894,0.005,1.465,206565097699.0,0.094,-0.269,-0.551,0.195,48.81399999999999,-1.225,1
-0.244,4693.0,0.243,753378813,0.0,1.4680000000000002,207360298817.0,-0.29100000000000004,-0.493,-0.467,0.18,35.93199999999999,-0.561,1
-0.239,4372.0,0.235,749482770,-0.004,1.47,208027959605.0,-0.5820000000000001,-0.7070000000000001,-0.476,0.159,57.239,-0.416,0
-0.234,4033.0,0.227,740694050,-0.008,1.471,208568080063.0,-0.675,-0.726,-0.48,0.16399999999999998,74.32,-0.092,0
-0.229,3687.0,0.217,729345667,-0.013,1.477,208980660191.0,-0.715,-0.501,-0.471,0.132,79.425,-0.084,0
-0.224,3398.0,0.202,724837582,-0.017,1.481,209265699989.0,-0.789,-0.561,-0.385,0.128,60.027,0.206,0
-0.219,3188.0,0.189,726796820,-0.021,1.484,209437135940.0,-0.86,-0.545,-0.417,0.117,51.289,-0.146,0
-0.214,2974.0,0.175,724180078,-0.025,1.4880000000000002,209992201847.0,-0.893,-0.461,-0.38,0.13,53.691,-0.487,0
-0.21,2777.0,0.159,723466405,-0.027000000000000003,1.489,210479729884.0,-0.893,-0.379,-0.34600000000000003,0.151,56.344,-1.592,0
-0.205,2570.0,0.141,730091045,-0.029,1.489,210929679191.0,-0.915,-0.35,-0.28,0.173,15.154000000000002,-0.825,1
-0.2,2319.0,0.122,726226442,-0.028,1.491,211342049767.0,-0.87,-0.067,-0.12,0.165,25.387,0.052000000000000005,1
-0.196,2050.0,0.103,719164568,-0.026,1.487,211716841612.0,-0.867,-0.105,-0.175,0.234,39.837,0.042,1
-0.192,1766.0,0.081,720956453,-0.022,1.472,212054054726.0,-0.982,-0.211,-0.14300000000000002,0.5710000000000001,31.854,0.08199999999999999,1
-0.188,1511.0,0.061,720612072,-0.019,1.456,212353689110.0,-0.973,-0.185,-0.115,0.708,36.348,0.613,1
-0.185,1485.0,0.042,721601040,-0.015,1.4409999999999998,212615744763.0,-1.046,-0.11,-0.161,0.71,63.007,0.669,1
-0.183,1482.0,0.021,722140457,-0.01,1.426,212840221684.0,-1.0490000000000002,0.028,-0.017,0.706,75.52199999999998,0.633,1
-0.181,1481.0,0.001,719473034,-0.004,1.413,213027119875.0,-0.906,-0.002,0.083,0.625,56.706,1.273,1
-0.179,1479.0,-0.018000000000000002,742509338,0.001,1.4,213176439336.0,-0.7490000000000001,0.07,0.248,0.378,66.9,1.34,1
-0.17800000000000002,1332.0,-0.036000000000000004,741089156,0.006999999999999999,1.3869999999999998,213288180065.0,-0.458,0.124,0.199,0.071,72.415,1.222,0
-0.177,1122.0,-0.053,737399136,0.01,1.374,213362342064.0,-0.119,0.105,0.145,0.071,85.72399999999998,0.762,0
-0.177,885.0930000000002,-0.068,736540964,0.012,1.362,213399346844.0,0.117,0.14400000000000002,0.126,0.067,92.16,0.972,0
-0.177,599.672,-0.08199999999999999,734586124,0.013,1.348,213411793506.0,0.337,0.131,0.052000000000000005,0.07400000000000001,59.643,0.501,0
