activeaddresses30mom,confirmationtime30ema,confirmationtime3ema,confirmationtime90ema,difficulty14var,hashrate14mom,hashrate14trx,hashrate30roc,hashrate3std,hashrate7trx,hashrate90roc,median_transaction_fee3trxUSD,median_transaction_fee7rocUSD,mediantransactionvalue14rocUSD,mediantransactionvalue14rsiUSD,mediantransactionvalue14smaUSD,mediantransactionvalue7rsiUSD,mediantransactionvalueUSD,mining_profitability3roc,mining_profitability7std,price3rsiUSD,price7momUSD,price7varUSD,priceUSD,sentbyaddress30var,sentinusdUSD,size30rsi,size30std,size30trx,size3mom,top100cap,category
-30207,9.952,10.604000000000001,9.915,2.51511673709186e+18,-2.15687526788745e+17,0.17600000000000002,-4.849,1.43353787003977e+17,0.006,5.422999999999999,-1.7369999999999999,-4.26,-13.905999999999999,42.958,166.78,37.873000000000005,137.746,-0.462,0.081,79.813,5.5889999999999995,5.875,579.773,609856898,757675828.0,49.552,176902.0,-0.047,-64804.0,18.482,1
-38472,9.829,9.325,9.874,2.65324263766596e+18,-4.32277671432061e+16,0.171,2.0269999999999997,1.60651484491521e+17,0.044000000000000004,0.015,-2.803,-7.724,-15.975,40.603,165.14,33.78,120.766,21.000999999999998,0.136,95.854,32.038000000000004,106.59299999999999,604.2080000000001,656924672,699911573.0,45.45399999999999,189010.0,-0.055999999999999994,-269889.0,18.529,1
78788,9.859,9.805,9.883,2.67476367033604e+18,2.09328489773166e+16,0.18899999999999997,1.271,2.18037844173272e+17,0.218,19.546,-1.256,-5.501,-0.733,49.788999999999994,165.048,52.385,173.391,-8.156,0.138,96.12299999999999,30.739,182.04,605.63,624369984,1036797176.0,51.945,183539.0,-0.059000000000000004,153648.0,18.535999999999998,1
70685,9.906,10.197000000000001,9.899,2.57967983507695e+18,-1.74347824112075e+17,0.18100000000000002,-0.929,2.13669647932294e+17,0.166,4.912,-0.037000000000000005,-8.756,-8.841000000000001,46.751000000000005,163.99,46.443999999999996,152.855,12.921,0.13,96.40899999999999,30.049,231.46400000000003,606.793,548683906,970379669.0,51.663000000000004,185860.0,-0.059000000000000004,97007.0,18.572,1
7050,9.878,9.835,9.889,2.36799113193062e+18,4.83755153671698e+16,0.17600000000000002,12.06,2.09889626756974e+17,0.14400000000000002,5.968,0.602,5.25,-0.396,47.242,163.945,47.43,155.766,-10.585999999999999,0.127,97.25200000000001,35.559,247.143,610.021,572491372,977157081.0,50.44,185040.0,-0.057999999999999996,229976.0,18.623,1
1788,9.886000000000001,9.918,9.892000000000001,2.03969756084673e+18,3.73616798430003e+16,0.171,10.442,1.13133102938288e+17,0.131,11.437000000000001,0.435,-9.252,-17.355999999999998,47.04,161.628,46.995,154.51,14.264000000000001,0.127,98.76700000000001,48.216,253.957,621.285,577013957,1009638129.0,50.54,182013.0,-0.055999999999999994,-66192.0,18.641,1
-59950,9.902000000000001,10.029,9.897,1.59479912185043e+18,1.53503196911117e+17,0.157,7.486000000000001,5.72491770490426e+16,0.066,5.479,2.157,15.908,-1.4480000000000002,51.745,161.437,56.803999999999995,181.137,3.071,0.127,98.876,49.428999999999995,172.493,622.6030000000001,567904742,1089025355.0,50.516000000000005,181368.0,-0.053,-53915.0,18.61,1
-59093,9.863,9.66,9.884,1.0332958149669e+18,2.0316876069528e+17,0.15,18.012999999999998,6.25278909304498e+16,0.057999999999999996,10.24,1.057,7.611000000000001,10.985,45.574,162.452,43.508,143.44799999999998,2.989,0.111,99.006,44.129,65.291,623.9019999999999,552543916,920939875.0,46.968999999999994,185357.0,-0.055,-162728.0,18.619,0
-39468,9.793,9.22,9.86,3.55187640145805e+17,8.39767654620198e+16,0.16,13.71,1.39749463329433e+17,0.17,16.44,-0.016,12.752,5.487,44.72,162.964,41.81,137.843,5.318,0.084,66.933,16.098,54.323,620.306,584213616,933293647.0,45.871,196335.0,-0.062,-222390.0,18.613,0
48692,9.731,9.027000000000001,9.837,9.73487629280477e+17,1.91601416066207e+17,0.214,19.125999999999998,2.62937455185876e+17,0.522,31.775,-0.802,-4.934,-12.462,48.802,161.33700000000002,50.681000000000004,159.985,-10.96,0.066,24.184,1.595,50.005,607.225,564147000,1014199220.0,48.137,194740.0,-0.07200000000000001,-122206.0,18.659000000000002,1
78617,9.666,8.877,9.812999999999999,2.48461907679458e+18,1.03765462240101e+17,0.26,8.117,2.05176136375611e+17,0.696,27.386,1.426,15.749,4.765,53.239,161.94299999999998,59.315,186.40400000000002,-1.194,0.068,33.453,2.333,44.521,609.126,553885629,1205975905.0,50.101000000000006,188713.0,-0.079,134268.0,18.613,1
-29736,9.638,9.054,9.8,3.73273458632976e+18,2.49011045735048e+17,0.312,11.232999999999999,1.79006690527941e+17,0.8490000000000001,21.44,0.307,-4.27,-1.435,50.453,161.765,52.92,170.773,-10.460999999999999,0.077,40.967,0.425,43.773999999999994,610.447,536726624,1157203105.0,49.74,188272.0,-0.085,172490.0,18.589000000000002,0
-65758,9.62,9.202,9.79,4.71783415783568e+18,2.04258461823513e+17,0.35,18.129,9.17342662344447e+16,0.861,18.839000000000002,-0.062,3.5010000000000003,-12.814,50.613,159.963,53.257,171.669,7.263999999999999,0.078,37.412,-11.579,44.074,609.706,506228489,952735808.0,49.492,180199.0,-0.09,62150.0,18.582,0
-38658,9.667,9.781,9.802999999999999,5.43991779133751e+18,7.88219815798349e+16,0.37799999999999995,26.55,8.73783149614756e+16,0.809,22.781999999999996,1.371,0.42,-6.531000000000001,52.257,159.062,56.836999999999996,180.56900000000002,-16.049,0.09699999999999999,30.205,-14.255,37.008,608.3480000000001,496653053,1143217221.0,49.99,166994.0,-0.09300000000000001,-6244.0,18.585,0
26380,9.613999999999999,9.308,9.781,5.89898548682687e+18,2.26112925433423e+17,0.395,13.725999999999999,1.37857266333489e+16,0.71,-0.9209999999999999,0.456,1.7369999999999999,-4.044,43.73,158.664,38.251,132.17600000000002,9.794,0.091,25.326,-16.458,17.609,607.443,485798372,895050763.0,49.518,166417.0,-0.09699999999999999,-9823.0,18.588,1
-65270,9.634,9.619,9.785,6.09503724431212e+18,-1.88452091153953e+16,0.392,2.864,7.38327080065089e+16,0.5329999999999999,-1.133,-0.213,3.3689999999999998,15.806,45.257,160.02700000000002,41.775,139.855,-2.079,0.081,34.569,-12.335,1.228,607.971,504195390,987742608.0,47.763999999999996,168497.0,-0.102,-74672.0,18.58,1
-28229,9.711,10.222999999999999,9.807,6.02807306377652e+18,-1.88721840074995e+17,0.363,-8.306000000000001,1.25117538824322e+17,0.266,0.62,1.17,19.998,6.856,53.323,160.876,58.23,185.278,6.569,0.077,61.236000000000004,2.702,1.053,609.9259999999999,501962081,1264404757.0,51.43,170081.0,-0.10400000000000001,60414.0,18.614,0
82939,9.7,9.88,9.801,5.6980929452536e+18,1.35782963533718e+17,0.32899999999999996,-4.582,7.28570924115487e+16,0.061,12.294,2.044,-0.07,19.39,52.81,162.993,57.077,182.49400000000003,-1.585,0.068,44.277,-0.425,1.0590000000000002,608.701,476124759,1379730769.0,50.211999999999996,161452.0,-0.10400000000000001,28273.0,18.629,0
-246,9.634,9.277000000000001,9.777000000000001,5.10509688867626e+18,8.03303529130601e+16,0.302,-1.9140000000000001,1.09790365921011e+17,-0.024,19.31,1.56,15.127,14.884,52.121,164.649,55.446000000000005,178.95,9.499,0.078,9.507,-12.53,14.872,597.9159999999999,485510400,1115364773.0,48.59,162432.0,-0.106,33045.0,18.618,0
-20183,9.671,9.745,9.786,4.24908489413676e+18,2.18926757241554e+17,0.298,9.647,1.66790995676277e+17,0.077,36.123000000000005,1.04,9.95,24.311999999999998,54.486999999999995,167.332,60.342,192.074,-11.571,0.10800000000000001,9.437999999999999,-11.857000000000001,23.41,597.849,481948030,1389946105.0,49.795,160580.0,-0.107,-72459.0,18.625,1
-44234,9.73,10.167,9.804,3.13005696156801e+18,-3.26492006858875e+16,0.266,-2.995,2.53648295479482e+17,-0.046,-1.379,-0.583,-11.524000000000001,6.311,54.578,168.149,60.533,192.56900000000002,-5.067,0.098,28.235,-8.889,25.726,599.46,481582647,1349789596.0,50.788999999999994,161354.0,-0.105,22604.0,18.624000000000002,1
22907,9.662,9.421,9.779,1.74801309096162e+18,-5.36062453803279e+16,0.222,-0.133,2.71056262680068e+17,-0.196,0.319,0.139,14.575999999999999,26.985,52.208999999999996,170.91400000000002,54.138999999999996,182.157,8.555,0.128,59.123000000000005,-4.075,23.961,603.368,485968325,1217060246.0,46.972,162627.0,-0.10800000000000001,-75465.0,18.623,0
-15062,9.541,8.602,9.735,5.47429579778687e+18,5.49057731473403e+17,0.27399999999999997,61.868,6.86285682834161e+17,0.316,47.043,-1.4709999999999999,-6.02,3.1180000000000003,44.25899999999999,171.22099999999998,36.739000000000004,142.14,5.172999999999999,0.14,52.505,-5.3660000000000005,20.783,602.605,493991110,1114526835.0,45.611000000000004,171903.0,-0.11699999999999999,-191676.0,18.59,1
69012,9.533,9.007,9.728,1.9577918888115e+19,3.16126191324375e+16,0.341,38.326,5.74191845836718e+17,0.741,29.122,-2.383,-17.019000000000002,-6.261,45.992,170.505,41.062,149.968,-12.655999999999999,0.154,67.218,-5.281000000000001,13.494000000000002,604.645,496991244,1376318987.0,50.202,170716.0,-0.12300000000000001,-34427.0,18.587,1
134538,9.474,8.815,9.704,3.1479471482929e+19,1.11737969609876e+17,0.39399999999999996,11.714,3.67011780258765e+17,0.9209999999999999,24.463,-2.4730000000000003,-17.419,-20.921,45.493,167.72,40.018,147.407,-13.139000000000001,0.152,74.441,-2.8160000000000003,9.137,605.886,444514031,1051552532.0,50.058,162663.0,-0.127,128352.0,18.585,0
13449,9.49,9.272,9.704,4.0962806362157e+19,9.71693137024379e+16,0.445,9.481,1.13854605347553e+17,1.0270000000000001,21.412,-1.507,-9.238,-7.251,48.091,166.835,46.787,158.391,-3.557,0.15,57.754,6.885,7.546,604.8009999999999,484433121,1538516490.0,50.461000000000006,161735.0,-0.129,211400.0,18.587,0
-10563,9.527999999999999,9.671,9.712,4.8027923525809e+19,2.30880280567713e+16,0.467,7.734,1.40322912445191e+17,0.914,1.433,-0.685,-9.802999999999999,-11.276,46.762,165.453,43.608999999999995,152.311,6.3,0.141,55.177,6.801,3.863,604.65,521651225,1110781772.0,51.591,163945.0,-0.127,61982.0,18.724,1
51911,9.567,9.906,9.722000000000001,5.2674822973868e+19,-9.81191222221458e+16,0.452,4.065,2.32015809684782e+17,0.618,9.621,-0.19899999999999998,-0.073,-14.065,47.497,163.639,45.636,155.172,-4.032,0.14,59.555,5.434,1.003,604.894,608582275,1489574149.0,51.82899999999999,164536.0,-0.122,79118.0,18.723,1
18379,9.542,9.539,9.71,5.4903504706334e+19,1.96453725404931e+17,0.45299999999999996,25.871,2.28618322834841e+17,0.53,21.474,0.166,-11.312000000000001,-14.027999999999999,39.066,162.314,28.365,113.635,6.957999999999999,0.07200000000000001,91.92399999999999,8.19,6.7860000000000005,611.559,608112355,938229903.0,48.732,161390.0,-0.11900000000000001,-71029.0,18.721,0
-29204,9.585,9.876,9.721,5.4713968723214e+19,2.19971136764764e+17,0.456,12.83,2.43614775798469e+17,0.494,17.898,0.294,6.894,-24.774,37.607,159.839,26.031999999999996,105.20700000000001,-7.631,0.08,80.34100000000001,8.152999999999999,8.003,610.758,630183758,866441661.0,48.906000000000006,161573.0,-0.11699999999999999,-114284.0,18.719,0
160829,9.582,9.706,9.717,5.2106215024509e+19,4.20583949415782e+16,0.42200000000000004,7.678,2.71012650066904e+17,0.248,11.213,0.365,7.153,-30.879,43.743,155.753,41.303999999999995,128.065,9.45,0.102,79.633,6.0760000000000005,8.883,610.721,734732634,1215847088.0,52.268,166635.0,-0.111,21197.0,18.748,0
142302,9.552,9.41,9.704,4.708024361022e+19,2.61607036731888e+17,0.406,13.481,2.59727167255704e+17,0.2,20.658,0.244,6.067,-29.357,43.965,151.92600000000002,41.827,128.91899999999998,1.9340000000000002,0.094,53.593,3.451,8.641,609.337,782350874,1160674533.0,51.297,155415.0,-0.10300000000000001,112662.0,18.727999999999998,1
42879,9.492,9.016,9.68,3.9636054480337e+19,2.36343137446739e+17,0.406,10.332,2.92295010019808e+17,0.275,29.566999999999997,0.48700000000000004,3.6180000000000003,-32.516999999999996,42.251999999999995,147.77,38.046,120.762,14.838,0.086,66.961,5.6770000000000005,7.232,610.4780000000001,901134950,1404561530.0,50.46,149419.0,-0.094,70380.0,18.737000000000002,1
73969,9.457,8.98,9.664,2.9773647634869e+19,1.12249014842464e+17,0.418,29.804000000000002,4.44923813109117e+16,0.39299999999999996,30.454,0.27,1.062,-42.277,40.205999999999996,141.97,33.732,110.87100000000001,-11.894,0.085,73.02199999999999,6.421,4.459,611.072,1092126988,1399178955.0,51.361999999999995,146217.0,-0.085,-37154.0,18.694000000000003,1
28258,9.496,9.525,9.673,1.7493023073833e+19,2.98846987268588e+17,0.41700000000000004,12.482000000000001,1.11808269274291e+17,0.39799999999999996,17.315,0.127,1.466,-36.046,43.843,137.011,43.083,123.155,-4.862,0.08800000000000001,87.99600000000001,8.869,1.58,613.763,1191750606,1452395291.0,52.298,150436.0,-0.07200000000000001,43556.0,18.688,1
54137,9.433,9.023,9.647,9.16359903507068e+18,3.94198707468439e+17,0.428,21.859,1.28600408559571e+17,0.474,20.183,0.12,0.9279999999999999,-40.82,40.525,131.7,35.731,107.801,0.321,0.08900000000000001,94.215,5.678,6.274,617.237,1226169143,1465852492.0,49.678000000000004,149030.0,-0.062,-27670.0,18.699,0
17453,9.405,9.011000000000001,9.633,2.3949662982093e+19,-1.8846926914671e+17,0.461,33.943000000000005,2.16694388943152e+17,0.6609999999999999,34.249,0.10400000000000001,0.953,-16.963,43.586999999999996,129.97799999999998,43.256,118.02799999999999,-7.3629999999999995,0.08199999999999999,82.166,5.8229999999999995,8.511000000000001,616.581,1237665668,1662433126.0,47.835,149860.0,-0.055999999999999994,-145148.0,18.695999999999998,0
26832,9.548,10.312000000000001,9.677,3.9094302808916e+19,-1.12686184107809e+17,0.474,14.273,1.83949263069022e+17,0.6609999999999999,21.430999999999997,2.423,19.113,4.416,53.341,130.451,62.547,156.591,-14.493,0.096,75.851,5.5760000000000005,9.099,616.2959999999999,1180861716,1592736441.0,51.948,149181.0,-0.047,-9074.0,18.67,1
133058,9.6,10.335999999999999,9.692,5.1186534608653e+19,-1.24844383592419e+17,0.45299999999999996,-0.888,3.08991637853013e+17,0.445,15.630999999999998,3.2910000000000004,18.465,2.176,51.845,130.68,58.924,150.614,-1.859,0.098,96.65,22.284000000000002,43.157,631.621,1106425482,1807888945.0,53.343999999999994,146865.0,-0.034,161847.0,18.701,1
3973,9.626,10.168,9.698,6.0226358381237e+19,-1.56062740246518e+17,0.41700000000000004,-9.264,1.25239164630071e+17,0.21100000000000002,25.913,2.363,9.281,6.654,55.925,131.433,65.97,168.93,11.037,0.09699999999999999,97.736,26.834,83.46600000000001,637.312,1081698337,1713955233.0,51.931000000000004,147511.0,-0.02,182293.0,18.667,0
-24941,9.731,10.709000000000001,9.732000000000001,6.6213774126718e+19,-5.95817766814743e+16,0.361,-2.156,6.27918410421007e+16,-0.061,21.664,0.486,4.041,1.556,52.218,131.602,57.083,154.681,17.276,0.095,86.31700000000001,24.691999999999997,91.22399999999999,635.764,1081279550,1326560730.0,52.977,155341.0,-0.003,53618.0,18.658,1
31236,9.786,10.649000000000001,9.751,6.9148781845072e+19,1.38933167051558e+17,0.307,-2.504,7.79199831769593e+16,-0.231,9.626,-0.596,3.708,-14.198,47.132,130.029,46.125,133.141,-5.5329999999999995,0.095,87.396,22.758000000000003,87.545,636.521,1080227865,1285586481.0,51.67,157678.0,0.013999999999999999,-64394.0,18.641,1
-14329,9.809,10.395,9.76,6.903138153634e+19,-1.7164366496873e+17,0.251,1.117,7.30110357428675e+16,-0.35700000000000004,7.016,-0.56,6.706,5.676,44.315,130.489,40.611,120.085,-0.253,0.092,91.12899999999999,21.975,83.28299999999999,639.211,1083107045,2177364483.0,49.835,157261.0,0.027999999999999997,-82894.0,18.575,1
-25728,9.891,10.735999999999999,9.789,6.5861573200463e+19,-1.26647713620434e+17,0.19699999999999998,0.462,3.07986350703557e+16,-0.439,9.376,1.04,18.588,2.18,41.726000000000006,130.653,35.799,107.5,-1.662,0.091,91.90700000000001,23.212,57.131,639.793,1074506046,1573565541.0,49.299,157500.0,0.038,-153142.0,18.567999999999998,0
17694,9.996,11.128,9.827,5.9639356837501e+19,4.75839789527465e+16,0.134,-3.668,8.30114695167104e+16,-0.5589999999999999,12.753,2.34,3.235,-6.087999999999999,45.223,130.096,43.696000000000005,120.26899999999999,-0.473,0.046,73.905,22.419,6.632000000000001,638.715,1060386619,1204302946.0,53.201,165415.0,0.052000000000000005,70979.0,18.573,0
114779,9.95,10.209,9.815,5.0364732447411e+19,-3.57298370576548e+16,0.095,12.616,1.66899534912928e+17,-0.495,22.984,1.778,-1.642,3.553,48.661,130.423,50.985,133.499,2.499,0.054000000000000006,50.681999999999995,5.412999999999999,1.9140000000000001,637.034,948137994,1597153550.0,51.108999999999995,161017.0,0.065,60197.0,18.64,0
176,10.052,10.865,9.852,3.8037700030218e+19,-5.02100841608151e+16,0.077,20.374000000000002,2.06132044425362e+17,-0.33,31.006999999999998,1.2930000000000001,5.575,16.111,50.364,131.813,54.476000000000006,140.218,-11.715,0.086,22.743000000000002,-4.66,5.175,632.653,1008247044,1225045317.0,50.306000000000004,160422.0,0.076,48504.0,18.611,0
76832,10.096,10.805,9.872,2.2658259585897e+19,-4.03644503498743e+17,0.027999999999999997,-5.532,3.12157792045442e+17,-0.439,8.896,2.176,25.07,4.32,44.54600000000001,132.155,41.785,115.661,14.004000000000001,0.105,13.405999999999999,-6.8020000000000005,13.433,628.962,1101805150,1549744643.0,53.996,173188.0,0.091,47758.0,18.595,1
55852,10.011000000000001,9.793,9.847999999999999,4.22641111445747e+18,1.77801176711478e+16,0.0,8.232999999999999,3.04997434649227e+17,-0.38299999999999995,38.389,1.624,17.267,8.692,49.227,132.92,51.545,133.86,5.603,0.12,37.22,-5.285,16.259,631.236,1139488534,2001209785.0,49.803000000000004,170003.0,0.10300000000000001,-50763.0,18.570999999999998,1
15864,9.988999999999999,9.729,9.844,6.46765794599895e+16,2.1003879797824e+17,0.032,18.778,5.2064907394806e+17,0.034,59.354,0.7509999999999999,11.306,18.898,47.867,134.375,48.576,128.173,4.243,0.133,78.10300000000001,2.313,19.451,641.524,1131647131,865820640.0,49.863,169357.0,0.11199999999999999,-13529.0,18.544,1
-12811,9.99,9.863999999999999,9.847999999999999,1.61068452938986e+18,-2.95545689315423e+17,0.051,17.506,3.44629445836316e+17,0.20199999999999999,27.769000000000002,0.223,0.5379999999999999,-7.145,43.628,133.773,39.830999999999996,109.595,-5.265,0.134,89.82799999999999,13.870999999999999,59.222,653.664,1217369805,1226336730.0,49.82899999999999,169418.0,0.11900000000000001,-185095.0,18.554000000000002,0
106979,9.995,9.967,9.852,2.91124209623079e+18,-1.36069711780058e+16,0.066,17.283,3.41594097487547e+17,0.285,35.257,0.174,-1.1179999999999999,-3.032,53.676,133.434,59.28,151.843,-9.823,0.133,74.51,11.841,79.88,650.557,1148778507,2429929423.0,51.911,159757.0,0.126,95284.0,18.577,1
163023,10.017999999999999,10.163,9.863999999999999,3.96634927994084e+18,9.83979596086484e+16,0.075,-20.404,4.73594485972633e+16,0.28,34.348,1.548,16.565,0.792,53.667,133.519,59.261,151.80700000000002,16.887,0.13,80.922,17.605999999999998,106.057,654.64,1053921804,2033488385.0,53.143,139225.0,0.13699999999999998,150055.0,18.532,1
81296,10.045,10.299000000000001,9.876,4.77600608057033e+18,-7.42984197155707e+16,0.061,-14.456,1.36669105771115e+17,0.13,21.441,3.432,24.835,-15.91,51.223,131.599,53.798,142.053,6.872999999999999,0.105,90.286,32.417,149.172,665.07,1067993289,1436172255.0,53.791000000000004,147530.0,0.15,182061.0,18.564,1
153665,9.971,9.594,9.854,5.34021249811087e+18,1.55368664666807e+17,0.055,0.34,1.32802771220224e+17,0.07400000000000001,20.675,3.2489999999999997,8.476,-15.796,48.352,129.85399999999998,47.602,130.248,20.276,0.13,95.613,53.313,229.735,682.275,1318830076,2381219933.0,53.861000000000004,154177.0,0.16699999999999998,91255.0,18.747,1
37222,9.939,9.533999999999999,9.846,5.65896853253731e+18,1.98898053001434e+17,0.07,2.9019999999999997,2.33980116048744e+17,0.17800000000000002,40.297,2.9330000000000003,19.386,2.835,50.055,130.123,51.298,136.916,3.609,0.126,96.176,54.121,234.255,685.3560000000001,1320516791,1071166195.0,49.957,152977.0,0.179,-127414.0,18.721,1
-453,9.921,9.599,9.842,5.73227418389158e+18,1.45635517704002e+17,0.08800000000000001,8.084,1.09340895268991e+17,0.257,29.206999999999997,2.38,21.636,6.646,47.802,130.69299999999998,46.247,128.066,-0.688,0.086,98.3,63.81100000000001,361.91900000000004,705.335,1332192745,1058963861.0,48.967,154865.0,0.18600000000000003,-201358.0,18.717,0
-91132,9.834,9.085,9.814,5.56012945213175e+18,2.1542282900282e+17,0.115,19.55,7.44619156541597e+16,0.36700000000000005,26.643,0.91,13.350999999999999,0.111,42.99,130.702,36.547,107.619,-1.569,0.09699999999999999,96.098,51.122,428.93199999999996,704.7860000000001,1439731805,944508090.0,45.798,172519.0,0.185,-351222.0,18.705,0
